Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
12	-29.131367	18.845976	-4.5416503	-68.095634	-34.406036	42.939003	-0.38849193	-378.48337	200.0	200.0	47999	-20.930708	67.84671	18.313671	-326.61148	-20.931532	67.84972	16.492998	-326.79117	20.372017	55.34247	530.8404958248138
13	-23.191023	22.893745	-0.16813654	-87.403786	-31.678116	41.280586	-0.6278417	-381.87015	200.0	200.0	51999	-18.61002	66.29563	18.12841	-340.7314	-18.610374	66.29897	17.475468	-340.54117	17.825434	54.484226	575.2015216350555
14	-32.297935	24.54954	-2.572928	-93.49625	-38.934307	54.756084	-5.2472916	-381.1217	200.0	200.0	55999	-16.142382	64.647835	21.07362	-352.35696	-16.144674	64.65261	19.315758	-352.45126	15.497548	52.092087	619.6367342472076
15	-73.94034	104.91938	-11.932437	-383.05136	-48.775475	70.48226	-2.3501337	-379.03073	200.0	200.0	59999	-14.686832	67.92391	21.792017	-364.37515	-14.687933	67.929985	20.452528	-364.42148	14.055853	55.001072	664.0328350067139
16	-32.177837	25.41929	-1.4740682	-97.59289	-53.0828	86.69446	-0.41357973	-383.78073	200.0	200.0	63999	-12.962809	68.88396	23.378252	-375.61856	-12.964195	68.8857	22.203276	-375.53036	12.410395	57.483734	708.9335758686066
17	-47.969578	36.447716	-4.592615	-134.41809	-40.04903	56.118084	-1.0996925	-380.77313	200.0	200.0	67999	-11.095653	67.70019	24.52207	-383.1245	-11.09587	67.69645	23.19834	-382.3679	10.355478	61.659573	753.6924817562103
18	-30.159927	15.942092	-6.194579	-72.50322	-38.85528	63.740543	-0.77292967	-380.79965	200.0	200.0	71999	-9.464262	66.89835	24.088655	-390.3055	-9.465233	66.89887	23.397991	-390.3462	8.836674	51.03274	798.078412771225
19	-61.33371	86.02965	-0.94735867	-380.3148	-29.475702	31.365614	-2.1204402	-217.05215	200.0	200.0	75999	-9.0053835	68.082245	24.525038	-398.2203	-9.005904	68.086945	23.761333	-398.66006	8.3988905	61.093044	842.4166553020477
20	-46.194424	79.59916	-1.4050364	-379.19412	-39.65331	64.45704	-0.83069927	-379.04874	200.0	200.0	79999	-8.360966	67.88084	25.523697	-405.76453	-8.362839	67.88463	23.754238	-405.7382	7.707192	55.884346	887.9541733264923
21	-32.615524	30.819368	-0.4203528	-125.738075	-28.15347	24.45943	-0.016032912	-131.3495	200.0	200.0	83999	-8.370153	68.76473	24.30933	-411.77994	-8.370978	68.76333	23.299908	-412.01367	7.9674397	61.870724	933.5464873313904
22	-45.250984	80.964676	-1.1368163	-380.1138	-35.14629	54.22575	-0.6254902	-377.9651	200.0	200.0	87999	-8.078195	68.04892	24.2146	-418.2933	-8.078525	68.04508	23.785603	-417.83743	7.794744	58.059166	977.7042038440704
23	-47.15839	83.34807	-1.6190242	-382.29498	-33.450058	55.534187	-1.3385781	-383.30707	200.0	200.0	91999	-9.081907	69.910126	23.165672	-421.19742	-9.081311	69.9018	22.64707	-420.36774	8.588004	62.524162	1022.5731761455536
24	-24.491062	10.80158	-2.1172533	-47.229134	-35.732704	42.86912	-1.2121147	-382.58417	200.0	200.0	95999	-9.28798	70.374275	23.021656	-424.38138	-9.287632	70.37336	22.089483	-423.48727	8.875521	63.202587	1067.512080669403
25	-45.468414	81.367355	-1.5582528	-381.59607	-37.23013	56.936615	-0.36419716	-382.96545	200.0	200.0	99999	-9.68555	70.18216	20.783352	-428.18866	-9.68574	70.18019	20.241419	-428.3706	9.35267	64.00469	1112.3919653892517
26	-30.440678	22.60033	-1.5033627	-83.52571	-38.4631	56.096054	-0.53689337	-382.01773	200.0	200.0	103999	-9.788993	70.31895	20.640139	-429.22607	-9.789416	70.31847	19.636982	-429.3424	9.415984	65.12892	1157.5115375518799
27	-28.336187	27.098202	-1.3003232	-98.56914	-40.23384	64.07184	-0.968558	-382.675	200.0	200.0	107999	-9.208456	70.46268	20.200674	-432.53574	-9.208235	70.460686	19.348064	-432.52228	8.881143	58.006203	1202.819533586502
28	-26.67393	19.415876	-1.7346008	-68.45918	-35.621807	56.3451	-2.880972	-383.09836	200.0	200.0	111999	-8.240418	69.01005	19.95607	-434.502	-8.242041	69.01496	18.926846	-434.43698	7.9405107	57.04889	1247.800439119339
29	-40.85445	81.68355	-1.6578896	-383.67105	-34.311733	54.084408	-0.9882779	-383.6352	200.0	200.0	115999	-8.474687	69.18039	19.234146	-441.3087	-8.475451	69.18243	18.529842	-441.7987	8.220471	47.42833	1292.9439244270325
30	-28.7495	24.679388	-2.9794822	-100.42603	-32.94821	30.835327	-1.1159879	-167.65952	200.0	200.0	119999	-8.504979	69.90773	19.6148	-441.84915	-8.505278	69.90476	18.783081	-441.42822	8.004149	59.181606	1338.0504548549652
31	-34.250496	25.575388	-2.7807238	-118.52177	-45.679054	72.85815	-0.92521846	-383.60562	200.0	200.0	123999	-8.225202	69.69915	21.046934	-444.34045	-8.224402	69.69113	20.106478	-444.38885	8.052578	61.1294	1383.3693902492523
32	-39.99203	81.578224	-0.97301894	-384.3002	-40.792824	64.7125	-0.89729303	-383.2378	200.0	200.0	127999	-7.7534976	69.43283	20.223728	-447.38098	-7.7542377	69.43029	20.208103	-446.07645	7.613144	59.158432	1427.9879593849182
33	-48.36772	81.36751	-1.2064646	-383.7	-33.389824	54.545742	-1.3784224	-383.62082	200.0	200.0	131999	-7.9467387	70.28824	20.685236	-447.92142	-7.9473586	70.2875	20.095083	-448.01044	7.6580997	64.81835	1473.1119916439056
34	-53.423073	82.37469	-1.2044933	-384.36816	-38.05475	57.13133	-0.59049207	-383.626	200.0	200.0	135999	-9.095801	71.74304	19.995312	-451.46564	-9.097177	71.74898	19.425148	-451.7748	8.927149	63.142174	1518.1574277877808
35	-65.28737	109.035095	-0.41972643	-383.9846	-32.9225	42.86551	-0.59554183	-376.74084	200.0	200.0	139999	-9.392182	72.33406	19.502579	-454.25214	-9.3926525	72.33483	19.520432	-453.58002	9.054359	62.248955	1562.993317604065
36	-39.71092	41.23977	-0.7207666	-159.4258	-38.703117	65.958595	-2.6825821	-383.83493	200.0	200.0	143999	-10.171193	74.51587	20.761728	-460.15363	-10.170728	74.50916	19.031294	-458.64804	9.987219	57.200752	1607.8326268196106
37	-36.30081	29.43151	-1.4755255	-120.30195	-41.777744	64.08868	-1.2527599	-382.7383	200.0	200.0	147999	-9.709371	74.006485	21.089056	-463.07098	-9.709035	74.005	21.07169	-462.53186	9.290817	68.68608	1652.4027416706085
38	-50.90409	79.9824	-10.190319	-383.36343	-48.452255	79.530495	-3.885956	-381.75174	200.0	200.0	151999	-9.25177	73.33975	21.15953	-461.74234	-9.252946	73.3394	20.631393	-460.178	8.943664	73.79072	1696.57665681839
39	-24.31623	20.842752	-2.6006265	-87.08049	-44.68557	66.02935	-0.4661093	-383.61172	200.0	200.0	155999	-9.221783	73.951546	20.195427	-461.0862	-9.221819	73.95171	19.045668	-460.4731	9.178119	67.63727	1740.8734579086304
40	-32.525585	23.591259	-3.601435	-81.64127	-49.99039	79.24305	-4.3654304	-383.58575	200.0	200.0	159999	-9.250049	73.48435	19.71333	-465.0327	-9.250875	73.482864	19.320192	-462.93042	8.902134	58.43911	1785.6139726638794
41	-48.000416	80.25662	-4.6680593	-382.55548	-55.456043	92.17186	-2.0198977	-381.63748	200.0	200.0	163999	-8.936431	73.3647	20.550062	-468.79333	-8.936081	73.36134	19.983238	-467.77847	8.422577	57.432632	1830.5907063484192
42	-67.16538	108.80294	-4.1850605	-382.47574	-40.67943	65.71951	-0.28046167	-382.9332	200.0	200.0	167999	-8.364026	75.73674	22.887678	-467.6214	-8.364939	75.735176	20.519974	-466.91913	8.104886	65.25188	1875.5422630310059
43	-37.777798	54.354507	-0.9514946	-235.0617	-33.08253	44.045433	-0.4835277	-381.4207	200.0	200.0	171999	-8.295874	77.07795	20.126837	-470.31015	-8.295706	77.07858	20.11068	-469.63525	7.837197	67.43083	1920.4032742977142
44	-30.449774	23.492422	-0.46096364	-92.71025	-36.912792	43.024895	-2.706955	-381.8185	200.0	200.0	175999	-8.199626	76.61177	20.424896	-473.49628	-8.199872	76.610245	20.306427	-472.8402	7.794374	69.93529	1964.792825460434
45	-70.08891	108.11936	-7.5908823	-384.48544	-31.966257	25.366192	-3.9537692	-145.01443	200.0	200.0	179999	-8.593197	77.13113	20.992228	-474.25366	-8.59328	77.131	20.602303	-473.71368	8.390791	68.49325	2008.7358133792877
46	-30.5145	18.81005	-8.750943	-92.88104	-39.634544	55.864487	-3.2828562	-380.2958	200.0	200.0	183999	-9.516306	77.784645	19.925465	-474.48062	-9.516272	77.78408	19.415325	-474.1411	9.424197	66.904915	2052.999336242676
47	-43.179077	34.68317	-4.133205	-124.10614	-38.029346	63.50502	-1.6409409	-382.14856	200.0	200.0	187999	-9.176149	77.567444	20.1918	-477.008	-9.1768	77.57031	19.032515	-477.04388	8.860579	62.91896	2098.051064491272
48	-37.721783	38.338135	-1.2362146	-152.0754	-35.190594	45.596558	-0.3566074	-382.60077	200.0	200.0	191999	-8.8835	77.06988	19.485872	-477.31458	-8.883992	77.06744	19.462128	-476.04013	8.59521	63.63461	2142.639135360718
49	-53.949257	83.90416	-2.7348373	-380.42215	-36.273792	56.793938	-0.36173564	-383.3098	200.0	200.0	195999	-8.744202	77.87962	20.009577	-481.5799	-8.744236	77.87813	20.410376	-481.02887	8.405871	55.361282	2187.6365230083466
50	-43.98688	81.93613	-1.5867045	-383.38843	-35.926994	54.795303	-0.8836506	-383.0731	200.0	200.0	199999	-8.744878	78.90954	20.607086	-485.76752	-8.744718	78.90814	20.380964	-485.72058	8.59126	56.510025	2232.781008005142
51	-22.435015	13.5141735	-1.1105332	-56.527164	-29.377579	26.829126	-0.7913761	-122.767105	200.0	200.0	203999	-8.97547	78.94575	20.290142	-487.22607	-8.976167	78.94756	21.358604	-486.7113	8.920135	66.244415	2277.3738939762115
52	-46.54267	81.6511	-2.2341218	-384.2849	-46.116055	73.90891	-1.12021	-383.80463	200.0	200.0	207999	-8.063774	78.763084	20.85263	-484.80182	-8.062193	78.75513	20.62781	-484.49832	8.005481	90.40895	2322.259092569351
53	-31.164364	23.100985	-1.95959	-87.23518	-28.848461	41.2612	-1.291015	-378.78766	200.0	200.0	211999	-8.025832	77.99469	19.61076	-480.37662	-8.026738	77.99649	19.81828	-479.9203	7.675209	65.953705	2367.1331326961517
54	-50.389137	79.700226	-1.7157379	-382.0042	-38.626476	65.68854	-1.5315102	-382.3791	200.0	200.0	215999	-8.070426	78.528755	20.6012	-480.15842	-8.070862	78.5303	20.471973	-480.25366	7.995558	75.8289	2411.5058314800262
55	-39.977257	79.92984	-2.8437412	-383.28604	-37.286575	65.27855	-1.4895455	-382.84155	200.0	200.0	219999	-7.9611506	78.54407	21.390993	-476.9752	-7.960454	78.53855	21.57691	-476.704	7.6668563	86.38982	2456.1259565353394
56	-52.05018	79.61704	-3.1208851	-380.11176	-35.197575	41.705326	-3.7122571	-382.62354	200.0	200.0	223999	-8.034035	78.431496	24.12219	-476.1639	-8.035381	78.43499	22.740807	-475.86856	7.9943476	66.15179	2500.8984048366547
57	-44.352486	33.394215	-3.5472534	-105.43873	-36.094612	43.148346	-1.1376934	-383.705	200.0	200.0	227999	-7.178022	77.883354	21.424923	-476.68338	-7.178408	77.88666	21.962395	-476.55887	7.1086493	68.51506	2546.012845516205
58	-32.504692	29.733618	-1.0314908	-120.62635	-47.839264	79.97462	-1.3247608	-383.79092	200.0	200.0	231999	-7.128417	78.18745	22.663307	-478.98163	-7.12814	78.18269	22.46065	-478.50787	6.9162283	58.779457	2590.85258603096
59	-39.460747	21.307707	-14.659407	-86.154305	-37.726658	56.754356	-1.6124569	-383.06085	200.0	200.0	235999	-7.1470695	77.575134	22.804829	-482.07974	-7.148275	77.57978	22.53205	-482.52853	6.73799	56.280746	2635.1695613861084
60	-60.803383	109.83408	-2.8298838	-384.21387	-27.853401	41.209106	-2.0690997	-383.70923	200.0	200.0	239999	-7.994364	79.47289	20.796879	-484.0279	-7.9936724	79.47032	21.012321	-483.49622	7.764365	65.764175	2679.866284608841
61	-47.952026	39.072685	-2.1418486	-158.00891	-46.80636	65.288536	-5.0991974	-382.58743	200.0	200.0	243999	-8.160737	79.92275	22.972748	-485.40002	-8.162446	79.926575	23.375877	-485.69733	7.9406047	55.44731	2724.6007940769196
62	-37.631443	33.23142	-6.1514993	-140.09506	-41.038486	65.80261	-1.8242102	-383.39313	200.0	200.0	247999	-8.169286	79.7965	21.852903	-488.21396	-8.169596	79.796906	20.235128	-487.9005	7.9724216	62.539574	2768.9675731658936
63	-33.955242	23.789186	-4.0104976	-81.66088	-38.744022	43.7072	-5.8442855	-382.87482	200.0	200.0	251999	-8.105056	79.08073	20.759256	-489.02753	-8.105141	79.0826	20.123617	-488.3397	7.9892244	61.084423	2813.674099445343
64	-28.17518	17.59614	-2.2156775	-69.008514	-38.768963	55.82344	-1.8750564	-382.46045	200.0	200.0	255999	-8.244728	79.44179	22.704588	-494.37943	-8.24493	79.44057	21.13341	-493.24222	8.014028	53.458096	2858.153029680252
65	-24.044207	18.36092	-2.8386068	-75.67182	-30.445795	40.792587	-1.4475837	-383.20645	200.0	200.0	259999	-8.361259	78.31307	20.28145	-492.68726	-8.36204	78.31158	21.016527	-492.68613	7.9623957	74.46282	2902.6898040771484
66	-33.098797	28.37738	-1.4168795	-105.12406	-29.478893	23.466515	-1.6594508	-120.6657	200.0	200.0	263999	-8.347247	77.53774	19.365604	-493.0149	-8.348	77.54084	20.29169	-492.6847	8.017673	66.38197	2947.07045006752
67	-38.413887	30.797888	-1.639801	-119.11885	-31.649342	26.187195	-3.4892216	-124.61783	200.0	200.0	267999	-7.902235	77.25928	21.40771	-489.398	-7.9018087	77.252686	21.562006	-489.51297	7.656156	73.16521	2991.7285680770874
68	-36.068176	47.85935	-5.0988855	-219.36232	-34.902794	42.649235	-2.162786	-379.16214	200.0	200.0	271999	-7.659394	76.90328	20.178198	-488.48065	-7.6603	76.90777	19.896317	-488.23154	7.3088727	55.026104	3036.4175267219543
69	-31.79331	29.333878	-4.812337	-134.2099	-42.199806	73.850365	-1.6508995	-383.4061	200.0	200.0	275999	-7.2467494	76.06137	20.304193	-492.11026	-7.2463746	76.05575	20.18502	-492.01596	6.96105	60.69383	3081.370879173279
70	-27.744648	24.628468	-1.908745	-87.25895	-44.710327	64.881546	-1.701707	-381.70853	200.0	200.0	279999	-7.37202	75.93204	19.850712	-488.9368	-7.3721232	75.93367	19.132185	-488.95737	7.1981435	61.045746	3125.1905262470245
71	-29.485565	30.809658	-2.1919875	-122.606865	-42.625328	56.19107	-2.185165	-383.36572	200.0	200.0	283999	-7.187321	75.11411	20.307852	-489.03186	-7.18821	75.111496	21.121252	-489.05334	6.8588095	60.6196	3169.9108855724335
72	-23.982128	12.909355	-1.5937686	-55.836735	-31.653074	24.416706	-1.4849701	-127.54011	200.0	200.0	287999	-6.245082	74.4725	21.371666	-490.27972	-6.2444067	74.4681	21.503056	-489.73596	6.1891203	59.029144	3214.5743622779846
73	-38.500847	26.85263	-0.8027893	-87.58904	-45.74257	72.18034	-1.122434	-381.74426	200.0	200.0	291999	-5.568446	73.91782	21.717432	-488.5784	-5.5692186	73.919044	22.29639	-489.13507	5.360279	64.71208	3259.396200656891
74	-50.018368	80.82167	-2.5181844	-381.97546	-36.627346	42.403606	-1.6839166	-381.14337	200.0	200.0	295999	-6.196568	73.96809	21.82763	-486.2193	-6.1979036	73.97013	21.345652	-485.4891	5.9960966	48.18939	3303.206691980362
75	-27.249823	23.522068	-2.5955033	-93.11823	-42.657608	64.13759	-4.9108496	-383.56448	200.0	200.0	299999	-5.919646	73.0584	21.095842	-488.05035	-5.9198227	73.05824	23.089714	-487.41818	5.8187647	63.288155	3346.8814520835876
76	-23.50393	25.89746	-4.5535398	-107.45178	-36.125587	43.34472	-0.2623081	-377.36478	200.0	200.0	303999	-6.0507216	72.634315	21.452917	-482.80478	-6.0512967	72.63183	22.073257	-482.6248	6.087931	67.05629	3390.6346859931946
77	-56.48012	80.68735	-2.6329684	-382.29895	-32.56214	28.436039	-1.1290793	-165.5829	200.0	200.0	307999	-6.5166707	72.91957	20.303211	-478.3643	-6.5172224	72.92349	20.035437	-478.85117	6.3924365	51.057796	3434.7281584739685
78	-43.015495	61.605522	-2.6002703	-292.6099	-47.66423	66.29312	-1.5886307	-381.49554	200.0	200.0	311999	-6.776268	73.771286	20.500708	-482.7984	-6.776879	73.770996	21.469316	-481.94345	6.5732684	43.032734	3479.441411972046
79	-69.91596	108.38984	-4.201784	-384.3467	-38.053898	53.996304	-4.955192	-379.8294	200.0	200.0	315999	-6.572054	73.48825	20.244167	-483.57785	-6.571929	73.48208	23.20171	-483.73618	6.5260267	65.25413	3524.2486379146576
80	-52.68812	80.210884	-1.2017368	-382.5633	-43.375996	72.65698	-1.3781017	-383.6823	200.0	200.0	319999	-7.0730886	74.61295	20.316265	-481.44913	-7.07281	74.61083	20.11249	-481.30612	7.0184445	63.475906	3569.40220618248
81	-40.703743	34.983803	-3.52456	-159.27496	-34.655663	39.70328	-4.251061	-377.67792	200.0	200.0	323999	-7.4428062	74.68545	19.429295	-478.48904	-7.4432735	74.68684	21.014534	-478.01895	7.2071385	47.401585	3614.6350362300873
82	-54.834923	80.16489	-4.210789	-382.76785	-42.776035	57.246666	-1.318002	-382.352	200.0	200.0	327999	-6.7353	74.11317	20.155857	-480.21637	-6.7357025	74.115364	22.194721	-479.61816	6.7089434	52.406364	3658.945136785507
83	-45.129944	42.12472	-1.3313919	-169.43248	-32.99728	28.795155	-0.11306071	-133.16902	200.0	200.0	331999	-7.035425	74.97589	19.248238	-480.92746	-7.0354958	74.97476	20.48021	-480.29498	6.8810263	61.693405	3702.7971873283386
84	-37.165424	31.624672	-2.1761107	-119.29385	-40.90187	65.754	-1.7733967	-383.45337	200.0	200.0	335999	-7.2767873	73.80044	19.078346	-479.0348	-7.277688	73.80299	20.170113	-478.79858	7.1001525	60.73536	3747.3721289634705
85	-33.591503	21.50833	-4.010983	-77.565155	-37.803017	64.035995	-0.5704907	-381.84412	200.0	200.0	339999	-7.2138677	72.82329	20.152205	-473.75327	-7.213767	72.82029	21.021017	-473.54913	7.230222	52.657085	3791.769695997238
86	-28.625956	23.165487	-1.6142408	-82.96936	-49.11123	73.39043	-0.5152504	-383.3691	200.0	200.0	343999	-7.9232106	73.43159	18.634613	-475.27527	-7.923885	73.43247	19.13485	-474.93066	8.040551	47.661194	3835.799281835556
87	-45.58819	78.8335	-5.056118	-381.19577	-43.54419	72.4243	-1.5022343	-382.60635	200.0	200.0	347999	-7.9363976	72.52398	17.1338	-473.53723	-7.93619	72.523964	18.588459	-473.10272	7.6701565	57.765274	3880.3162682056427
88	-33.417374	25.567623	-1.443155	-82.657166	-38.994408	57.8547	-0.056605976	-380.55914	200.0	200.0	351999	-8.675926	72.929665	15.438946	-474.3836	-8.675762	72.927124	15.400379	-474.71347	8.780721	62.06129	3924.7474794387817
89	-40.862724	31.7771	-0.7846292	-120.37187	-38.315807	26.400759	-5.740442	-135.19843	200.0	200.0	355999	-8.502216	71.99779	17.043337	-469.65317	-8.503092	72.00035	17.37721	-470.0524	8.27328	51.08146	3969.4170701503754
90	-27.992855	22.784492	-5.1989336	-86.161064	-36.99037	29.70457	-2.9925003	-160.8011	200.0	200.0	359999	-8.585933	71.51362	16.880644	-467.71173	-8.587313	71.51871	17.760698	-468.67377	8.47982	56.57063	4014.1797058582306
91	-29.496212	22.126787	-0.6037797	-90.6371	-30.835854	27.186916	-1.0749395	-164.39368	200.0	200.0	363999	-8.501781	71.04986	17.395298	-467.90167	-8.502562	71.05173	15.826193	-468.2372	8.4445505	50.1529	4058.6952488422394
92	-55.07586	79.75305	-1.8277242	-378.61353	-33.11553	44.345284	-0.34074694	-383.59018	200.0	200.0	367999	-9.282995	70.95363	15.321653	-466.1632	-9.283945	70.95594	14.102894	-466.40588	9.189039	62.733814	4103.256473779678
93	-63.52436	82.50664	-5.0237355	-378.2639	-28.46991	41.565258	-0.08704395	-383.53995	200.0	200.0	371999	-9.727211	70.79203	14.818905	-462.52142	-9.726316	70.785385	15.286436	-462.13504	9.612595	58.208477	4147.638734579086
94	-31.775946	23.985046	-3.98803	-95.574905	-43.513626	63.75652	-2.13422	-382.96976	200.0	200.0	375999	-9.540415	70.43441	15.695718	-462.25134	-9.541467	70.43932	16.038528	-462.61304	9.209313	44.787804	4192.44683432579
95	-64.803085	108.505615	-4.030875	-383.21716	-33.6266	43.557796	-0.3034052	-383.81427	200.0	200.0	379999	-9.715465	71.82251	14.970199	-467.7968	-9.715864	71.82335	16.481379	-467.59665	9.694092	43.89216	4237.265501976013
96	-44.846275	78.43726	-5.8173537	-379.8006	-42.057667	64.150375	-3.2996516	-383.64078	200.0	200.0	383999	-9.240966	71.953156	16.452961	-467.2882	-9.240507	71.95128	15.566364	-467.09772	9.204614	55.66223	4281.6038200855255
97	-30.721096	22.21128	-4.8959575	-89.38911	-31.230772	52.879856	-2.604849	-381.16556	200.0	200.0	387999	-8.454556	72.066765	20.122974	-466.6146	-8.455182	72.06812	21.586493	-466.6243	8.46975	50.260704	4325.98606801033
98	-24.516647	19.646961	-1.3414906	-77.76823	-34.363876	27.85089	-1.6672333	-160.70087	200.0	200.0	391999	-8.412319	72.4103	19.504618	-465.2882	-8.413045	72.41209	19.259956	-464.99506	8.29372	47.843464	4370.520801782608
99	-47.028305	79.75887	-2.0018857	-382.89822	-30.797287	26.348589	-1.0840557	-136.10704	200.0	200.0	395999	-8.451452	71.938255	16.670597	-462.60117	-8.452172	71.94167	16.50223	-462.3102	8.170108	69.82078	4415.08562207222
100	-30.6268	33.38396	-1.9682958	-114.95606	-39.172497	55.76107	-2.399784	-378.44824	200.0	200.0	399999	-8.759913	71.72041	16.821405	-458.5678	-8.760698	71.720184	17.997406	-458.05756	8.413578	54.540977	4460.161868095398
