Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time	sigma
18	-25.011774	14.0814085	-2.0024986	-57.050568	-19.671227	12.215181	-1.2027533	-65.4865	200.0	200.0	71999	-1.8465897	9.288025	3.1881678	-62.872986	-1.8465762	9.288008	3.2748575	-63.52572	1.6970987	0.8714323	1263.283387184143	0.012901088477984156
19	-19.428656	13.235631	-0.29812127	-44.6382	-20.311377	12.077912	-0.67758906	-58.789955	200.0	200.0	75999	-1.8214086	9.114986	3.9640858	-63.17805	-1.8213907	9.114568	3.4572363	-63.247017	1.6812546	0.92340493	1333.795739889145	0.012385307142633875
20	-29.627008	22.677053	-0.5135994	-102.43122	-21.694206	14.389938	-0.6965314	-86.28482	200.0	200.0	79999	-1.8180258	9.073744	3.0058794	-63.897743	-1.8180716	9.073748	3.3231456	-63.970917	1.6933075	0.8962564	1405.3187351226807	0.012129138524091218
21	-23.70875	13.930329	-2.2539413	-77.30862	-21.011951	13.0170145	-0.29908204	-70.25585	200.0	200.0	83999	-1.7918952	9.031518	3.10888	-65.20748	-1.7919186	9.030829	2.794866	-64.8127	1.6560774	0.71176857	1475.8588237762451	0.00846888864332917
22	-22.376053	14.500205	-3.515124	-56.592922	-20.162868	13.552314	-0.6015946	-75.112755	200.0	200.0	87999	-1.763596	8.844073	2.6580184	-65.6262	-1.7636303	8.844295	2.9492526	-65.76012	1.6074033	0.74019897	1546.2824664115906	0.010742498846147346
23	-21.654377	13.895917	-1.895378	-68.41237	-21.117529	14.857021	-0.1541069	-70.2333	200.0	200.0	91999	-1.7203326	8.784324	2.6064687	-64.61779	-1.7203512	8.78394	2.8307161	-64.7253	1.5916135	0.7839962	1616.9628491401672	0.008122183037594852
24	-20.945257	16.480644	-0.94032276	-65.715805	-21.920036	14.973762	-1.1936913	-76.75933	200.0	200.0	95999	-1.6746172	8.673206	2.8143828	-65.524086	-1.6747065	8.673209	2.9478817	-65.46479	1.5382195	0.7057627	1686.6759269237518	0.008277161754895613
25	-22.17773	11.190453	-1.6859943	-46.861923	-21.347786	14.3700695	-0.41149983	-83.809326	200.0	200.0	99999	-1.6198065	8.535997	2.4548945	-66.097916	-1.619818	8.535928	2.6648118	-66.402145	1.4931792	0.6322133	1758.2623317241669	0.011830873781860892
26	-21.108562	12.22033	-1.374857	-53.24312	-22.655388	13.063982	-1.3203666	-72.21835	200.0	200.0	103999	-1.6035213	8.361004	2.9229157	-65.88253	-1.6034967	8.360638	2.825765	-66.15868	1.5270144	0.73694235	1829.0268723964691	0.009308287161257763
27	-18.051416	8.659511	-0.8077201	-43.020115	-21.804611	13.300853	-0.49266002	-84.37041	200.0	200.0	107999	-1.6277101	8.291537	2.566537	-64.893524	-1.6277925	8.291497	2.4976764	-65.10995	1.5279144	0.5781931	1900.612239599228	0.011574598058674744
28	-20.888401	12.6988325	-1.3489965	-50.523346	-23.259495	16.389729	-0.5412843	-91.9725	200.0	200.0	111999	-1.5816658	8.14372	2.194104	-64.87123	-1.5816531	8.143631	2.5125008	-65.16648	1.4771645	0.691402	1972.4854381084442	0.010892902049108026
29	-24.855719	15.046893	-2.046351	-51.72187	-22.647497	12.337101	-2.146582	-72.40428	200.0	200.0	115999	-1.5051845	8.097607	2.2142951	-65.2106	-1.5052402	8.097532	2.2902842	-65.67454	1.4016286	0.7514314	2044.0794887542725	0.00840144140069511
30	-20.89248	10.71444	-4.297794	-51.56669	-19.513803	11.003331	-0.4134125	-65.45214	200.0	200.0	119999	-1.509673	8.029391	2.5638185	-65.55663	-1.5096636	8.029182	2.5389252	-65.51665	1.4312112	0.70020056	2116.0695040225983	0.008733839771571777
31	-18.21669	16.10047	-1.1186206	-77.93344	-22.145348	15.272101	-0.5140841	-78.16499	200.0	200.0	123999	-1.4617234	7.901599	2.3090355	-65.03219	-1.4617938	7.9015427	2.3142252	-65.00235	1.3709881	0.65273315	2186.941955089569	0.010436523871945437
32	-21.477512	12.587289	-1.6048151	-56.012897	-22.453953	14.163391	-1.0741063	-69.590805	200.0	200.0	127999	-1.4453869	7.842426	2.4716063	-65.002365	-1.4453622	7.8418922	2.677951	-65.06093	1.3458389	0.575657	2258.0127789974213	0.012471150533837322
33	-23.141218	14.401424	-0.3059938	-65.33565	-24.364887	14.660289	-1.8228248	-80.56699	200.0	200.0	131999	-1.4609435	7.746629	1.9550679	-64.58195	-1.4609149	7.7464585	2.5213265	-64.81683	1.3918405	0.6075932	2329.626601934433	0.011056456422996044
34	-15.746892	13.367908	-0.32487434	-53.370304	-24.071133	17.922407	-1.250222	-78.58926	200.0	200.0	135999	-1.4944588	7.7350297	2.3860204	-64.424995	-1.494489	7.735011	2.411736	-64.444664	1.4173425	0.5077145	2399.1304709911346	0.0067160387299331666
35	-17.476582	8.230042	-2.071073	-39.817604	-22.648714	13.729637	-0.61384636	-79.670715	200.0	200.0	139999	-1.4689003	7.6058536	2.1030066	-65.367584	-1.468939	7.605775	2.3349648	-65.56324	1.3789712	0.6095078	2469.4324848651886	0.010190061693295357
36	-24.75406	15.51573	-2.8069956	-59.331444	-20.743067	14.71224	-0.22612423	-78.10182	200.0	200.0	143999	-1.4745941	7.523762	1.773298	-65.895004	-1.474643	7.5239415	1.9318908	-66.013405	1.3957318	0.49894726	2539.2051882743835	0.0071149733823028145
37	-21.87121	13.284675	-1.6971264	-49.936886	-25.008335	16.933313	-0.39292407	-79.62524	200.0	200.0	147999	-1.5360408	7.4801865	2.1990218	-65.70829	-1.5360489	7.479913	2.0844288	-65.83024	1.4522512	0.6161945	2609.436193704605	0.010169712099384495
38	-23.438091	14.70522	-0.39378	-54.66765	-21.192604	14.06329	-0.31738943	-72.146935	200.0	200.0	151999	-1.5828811	7.4116178	1.5909325	-65.721	-1.5828621	7.411218	2.0677562	-65.75276	1.5313911	0.46894082	2680.102686405182	0.00866428242644548
39	-15.870918	12.239345	-0.7522144	-52.937706	-18.114637	11.779974	-0.5756813	-50.288837	200.0	200.0	155999	-1.5986941	7.3390107	1.665153	-64.98186	-1.598776	7.339183	1.7887987	-65.03072	1.526109	0.49328628	2751.4233796596527	0.01056150961043455
40	-26.805624	12.765398	-5.3874464	-48.761948	-22.552387	16.434294	-0.46951744	-93.48912	200.0	200.0	159999	-1.6147027	7.299966	1.5661831	-65.151344	-1.6147194	7.2997255	1.9079084	-65.15524	1.5356499	0.44282436	2823.4930267333984	0.008820784114204514
41	-23.190586	12.757526	-2.8859231	-66.84965	-18.75381	12.440807	-0.7005847	-63.854485	200.0	200.0	163999	-1.6806184	7.3483496	1.7095898	-65.042496	-1.6805794	7.347859	1.7232715	-64.86374	1.6141737	0.4810995	2894.989549636841	0.01118886635067469
42	-18.95335	14.496638	-0.5896043	-62.677223	-20.895897	15.003369	-0.7052635	-85.64522	200.0	200.0	167999	-1.6468732	7.2735777	1.6449484	-65.24698	-1.6468414	7.2727556	1.4749275	-65.405525	1.589621	0.42580652	2965.6690599918365	0.006933077697192643
43	-26.928665	11.246002	-16.645525	-50.93394	-23.920137	17.051094	-0.1419757	-79.392105	200.0	200.0	171999	-1.6710813	7.205913	1.3482273	-65.919754	-1.6711262	7.2057643	1.4178748	-65.68892	1.6028515	0.48809534	3037.8065361976624	0.0069261515456469965
44	-18.911709	11.879433	-0.97607046	-51.44834	-19.972567	11.4133415	-1.1393178	-51.10404	200.0	200.0	175999	-1.6792545	7.1902947	1.4969714	-66.07028	-1.6792421	7.189941	1.3498487	-66.056595	1.5995818	0.410959	3108.0694913864136	0.007058308882831671
45	-21.742039	13.163482	-0.81096065	-49.762386	-19.659157	11.908733	-1.7816432	-52.46509	200.0	200.0	179999	-1.674134	7.1260056	1.4709318	-66.64238	-1.6741546	7.1259923	1.5683047	-66.90476	1.5719604	0.40736336	3178.7231192588806	0.007051257625206464
46	-18.024641	10.851299	-0.7669179	-42.31285	-20.69255	11.924028	-1.1301059	-75.54193	200.0	200.0	183999	-1.6582212	7.0876975	1.4955353	-65.82636	-1.658272	7.0879707	1.5553083	-65.6802	1.5965736	0.4319026	3249.9490485191345	0.01091372361639845
47	-17.930977	13.121819	-0.3724857	-49.087032	-22.49032	16.344566	-1.1147792	-101.04008	200.0	200.0	187999	-1.6150374	7.018409	1.5894057	-66.06892	-1.6150262	7.0179615	1.6714824	-66.09144	1.5473793	0.3776729	3321.7511525154114	0.00967569986826255
48	-22.348265	14.572929	-0.27676088	-50.394676	-20.468687	12.123251	-0.504654	-54.588562	200.0	200.0	191999	-1.5791007	6.9813643	1.5460675	-66.1416	-1.5791057	6.9812922	1.4511219	-66.432274	1.5029341	0.4359814	3391.9415221214294	0.010260689691636505
49	-21.212465	10.956333	-0.63535655	-48.89862	-20.81164	12.672868	-1.1684728	-63.07374	200.0	200.0	195999	-1.5573802	6.8896356	1.5025108	-66.04953	-1.5574167	6.889729	1.7515657	-65.82697	1.5025841	0.49753892	3462.156976699829	0.009656377456971154
50	-19.63432	10.294657	-2.088907	-44.59937	-20.25875	13.680344	-0.25385186	-72.116516	200.0	200.0	199999	-1.5884751	6.9155164	1.4063568	-65.33333	-1.5884825	6.915128	1.4321551	-65.4417	1.5281526	0.33657786	3532.232539653778	0.007597438360368127
51	-20.844074	12.564536	-0.74394447	-56.53699	-20.624666	12.337223	-2.0716233	-72.812485	200.0	200.0	203999	-1.5582851	6.8229594	1.2869136	-65.99638	-1.5582976	6.8226004	1.5857589	-65.731735	1.4947829	0.45270792	3603.1546239852905	0.006472784187835993
52	-20.125423	9.941149	-2.4072957	-43.592308	-23.414038	13.289609	-0.593144	-75.30963	200.0	200.0	207999	-1.5396644	6.76216	1.2874188	-65.13578	-1.5396357	6.7618055	1.327481	-65.10639	1.5018839	0.41120026	3673.123481273651	0.0060915639390406295
53	-16.248428	11.689318	-0.1761072	-37.53188	-20.04601	12.911259	-0.14886223	-75.46323	200.0	200.0	211999	-1.5721966	6.784955	1.3361238	-66.22098	-1.5722145	6.784887	1.3614073	-66.01715	1.5078026	0.3731508	3744.4118230342865	0.006085478460580049
54	-22.385317	12.245265	-3.8207088	-53.164036	-21.422234	13.947154	-0.314456	-70.40923	200.0	200.0	215999	-1.5735714	6.7605476	1.0001451	-66.08496	-1.573534	6.75985	1.086859	-65.92957	1.5158889	0.38983443	3816.5012369155884	0.007719223630662484
55	-23.484146	15.646771	-2.5224323	-71.68225	-21.535088	14.209635	-0.5980228	-79.3393	200.0	200.0	219999	-1.588854	6.688738	1.0015627	-65.92117	-1.5888305	6.6886806	0.9562531	-65.6306	1.5445803	0.30261797	3887.05388879776	0.010189151303358507
56	-23.343523	18.647205	-2.3087127	-87.24992	-23.120481	15.95469	-0.4902853	-75.61011	200.0	200.0	223999	-1.5965116	6.7115197	1.4252427	-66.416306	-1.5964882	6.711226	2.353253	-66.184784	1.5538367	0.41504878	3957.8759932518005	0.010383569674881136
57	-22.714575	13.735128	-0.6993973	-51.187458	-18.344133	10.840942	-0.5329797	-49.42723	200.0	200.0	227999	-1.5617884	6.6928353	1.6020222	-66.514084	-1.5618545	6.6927476	1.3514409	-66.31861	1.5355573	0.27505332	4030.1039061546326	0.008846482513825532
58	-16.142355	7.5704603	-0.9172432	-33.598522	-20.934275	15.434009	-0.6928662	-64.88264	200.0	200.0	231999	-1.5472126	6.622225	1.2109966	-65.94788	-1.5472416	6.622309	1.1411796	-66.35816	1.4988235	0.29662415	4101.173761844635	0.00816141676273829
59	-20.028522	11.853201	-1.4494187	-51.50756	-19.822716	13.34286	-0.3068299	-73.77286	200.0	200.0	235999	-1.5469344	6.6072435	1.1058213	-67.27616	-1.5469797	6.6066666	1.426199	-67.22746	1.4977579	0.3163703	4172.357944011688	0.009371966146106836
60	-17.321903	9.573916	-0.6943664	-39.13272	-19.111301	12.00701	-0.17468576	-52.22051	200.0	200.0	239999	-1.5546212	6.620329	1.2123556	-67.50842	-1.5546272	6.620214	1.3967972	-66.658714	1.4912361	0.3480304	4244.353102684021	0.007673069961268922
61	-25.00351	15.369217	-7.711021	-73.62499	-21.582487	14.670372	-0.58675224	-81.04657	200.0	200.0	243999	-1.5358199	6.509595	1.3462148	-66.28381	-1.5358074	6.5096817	1.376438	-66.40385	1.4704745	0.3141998	4314.947692871094	0.009541250623146674
62	-23.482355	13.7489805	-0.6446772	-49.574993	-21.045889	13.875756	-0.1623003	-68.43734	200.0	200.0	247999	-1.5858669	6.5815167	0.91337574	-66.95991	-1.5858461	6.581335	1.0516292	-66.47574	1.5247446	0.34273872	4386.507359743118	0.009531718904242432
63	-22.628456	15.938314	-3.2126179	-72.58822	-20.13015	11.657953	-0.550864	-57.492764	200.0	200.0	251999	-1.5839436	6.5157423	0.9657806	-66.2748	-1.583899	6.5152664	1.1728292	-66.224785	1.5452752	0.26733607	4456.828409433365	0.006524165134942336
64	-22.812695	15.796076	-0.18813112	-54.85466	-22.151323	13.843482	-0.56096065	-74.40254	200.0	200.0	255999	-1.5927615	6.5138783	1.3787152	-65.976326	-1.5927731	6.513998	1.5614132	-65.79519	1.5497891	0.25634602	4527.828140497208	0.010507921244416364
65	-26.426508	17.8534	-0.5221323	-81.785835	-19.499254	11.514325	-0.52047426	-56.82649	200.0	200.0	259999	-1.5786843	6.484472	0.81184506	-65.98965	-1.5786908	6.4842257	0.95893633	-65.98823	1.5363563	0.28822583	4596.8551824092865	0.008776028068419888
66	-20.639305	15.108061	-1.0872153	-76.45305	-21.440264	12.823703	-0.11045567	-62.49771	200.0	200.0	263999	-1.5784073	6.5141416	0.8473766	-66.09333	-1.5783725	6.514071	1.3963883	-66.06639	1.5366105	0.32601172	4666.515121936798	0.008425165311069939
67	-21.771027	15.566183	-0.32040453	-62.373707	-20.99494	13.314787	-1.1521144	-73.097755	200.0	200.0	267999	-1.5672632	6.49862	1.223507	-66.34561	-1.5673242	6.4983954	1.5708139	-66.51125	1.5159528	0.36306092	4736.718029975891	0.0073222595736190735
68	-29.469112	20.471205	-0.39865643	-75.20848	-20.00415	12.782702	-0.34458596	-67.3616	200.0	200.0	271999	-1.5437609	6.500281	0.9613606	-66.96057	-1.54378	6.5000215	0.99581516	-66.83635	1.4891162	0.2751129	4807.940070152283	0.007029518009439617
69	-17.99366	10.521157	-2.5571566	-41.13725	-18.215265	11.924342	-0.69717026	-56.86192	200.0	200.0	275999	-1.5330129	6.433983	0.8865539	-65.98571	-1.5329437	6.433088	1.1247988	-66.233406	1.4956269	0.34200922	4879.16480755806	0.008916705873191388
70	-17.760714	7.3299394	-3.5673864	-38.64038	-20.373255	12.290686	-0.47244176	-68.2905	200.0	200.0	279999	-1.4773425	6.386366	1.2252748	-65.52791	-1.4774061	6.386128	1.2139894	-65.77392	1.4421016	0.377892	4950.906519412994	0.008391548733269881
71	-21.10242	15.935893	-2.8814244	-67.45458	-20.972284	14.001659	-0.59031886	-58.396156	200.0	200.0	283999	-1.4639316	6.402398	1.245	-65.46234	-1.4639412	6.402355	1.4740932	-65.489006	1.4241984	0.2896856	5020.764070749283	0.010229055128944946
72	-21.356161	16.602352	-1.7561378	-66.970314	-20.674294	13.544783	-0.44480965	-82.16482	200.0	200.0	287999	-1.4498384	6.3518105	0.98534214	-66.94817	-1.449863	6.351441	0.8069901	-66.70562	1.4192424	0.35308555	5090.507336139679	0.01151484051338159
73	-29.30715	18.443142	-0.7605807	-60.969727	-22.535494	15.034963	-0.7165269	-75.33268	200.0	200.0	291999	-1.432788	6.384747	1.053634	-65.70006	-1.4327747	6.384257	1.5927452	-65.4622	1.3985896	0.38651362	5160.824450492859	0.013222789450225782
74	-22.593538	9.850747	-4.985683	-52.93505	-18.73157	9.9638	-0.4504958	-54.83756	200.0	200.0	295999	-1.3984766	6.302912	1.0725111	-65.30955	-1.3984544	6.3027453	1.0412453	-64.81466	1.3706656	0.35188204	5230.9997770786285	0.011043437484807038
75	-15.636378	13.357117	-0.6582575	-55.19669	-19.219568	13.529694	-1.4681498	-91.44061	200.0	200.0	299999	-1.402028	6.314657	1.0915847	-65.67387	-1.4020226	6.3144875	0.99641836	-65.7597	1.3522863	0.34701866	5300.504049777985	0.011254156421829831
76	-25.489107	15.180436	-2.428202	-58.73783	-21.785572	13.218571	-0.2830674	-60.889435	200.0	200.0	303999	-1.3797807	6.3039217	0.9966523	-64.35209	-1.3797369	6.303758	0.9466939	-64.45523	1.3355032	0.35579857	5370.8148403167725	0.007551338147800563
77	-18.715084	10.8999	-0.22614668	-44.35536	-21.24171	12.4800825	-0.20887485	-68.22692	200.0	200.0	307999	-1.4041721	6.3358593	0.9078877	-65.93591	-1.4042135	6.3355	1.0163927	-65.92666	1.3498943	0.24500276	5441.598055839539	0.006562821737600516
78	-20.434864	13.282214	-3.193486	-67.89486	-20.84417	11.621459	-0.6752868	-55.76111	200.0	200.0	311999	-1.4005537	6.2888045	1.0411068	-66.01857	-1.4005454	6.2884307	1.1344546	-65.64315	1.3482072	0.3381498	5512.22944188118	0.008160687613895561
79	-20.740305	13.43014	-1.7258387	-52.981564	-20.64101	13.201313	-0.6592062	-63.27424	200.0	200.0	315999	-1.3826698	6.211155	1.069337	-65.06899	-1.3826954	6.211176	1.2068031	-64.768105	1.3410196	0.3364804	5582.524838685989	0.008316401033900963
80	-22.58334	14.875705	-4.1349244	-65.017296	-19.50982	12.62584	-0.3239278	-67.9581	200.0	200.0	319999	-1.4156796	6.288165	1.0865885	-65.59382	-1.4156868	6.288053	1.1634941	-65.36129	1.3864475	0.30841416	5652.961289167404	0.00881920806989497
81	-19.969915	12.502089	-0.9359299	-44.52119	-20.82739	14.692977	-0.25934908	-77.562614	200.0	200.0	323999	-1.3970104	6.257659	1.2387985	-66.005264	-1.3970145	6.2575397	1.2688668	-66.04784	1.3566924	0.33680242	5723.020257949829	0.007365644998886963
82	-20.227509	10.793646	-0.57608414	-48.293633	-18.191092	13.058748	-0.13970494	-69.16964	200.0	200.0	327999	-1.3702208	6.211861	1.3566458	-66.67967	-1.3702608	6.2117724	1.2248098	-66.76479	1.3292849	0.28084797	5794.471354007721	0.006401436959120077
83	-26.805918	19.925386	-1.50231	-73.50496	-19.25561	11.777199	-0.2802399	-52.443527	200.0	200.0	331999	-1.3466544	6.126416	1.0634819	-66.413666	-1.3466461	6.1261034	1.3737457	-66.52584	1.3135415	0.40442523	5864.859783172607	0.006924914022815782
84	-22.198847	20.581543	-0.19208854	-78.95544	-21.478168	14.708505	-0.094584905	-69.341385	200.0	200.0	335999	-1.3548918	6.1370263	0.78947973	-65.23619	-1.3549097	6.1371155	0.838435	-64.90739	1.3368075	0.25238913	5934.684684038162	0.007795371081339356
85	-28.09563	14.339334	-1.161203	-55.08784	-19.661398	13.426339	-0.13001345	-75.26655	200.0	200.0	339999	-1.3992188	6.1881742	0.84516823	-66.38768	-1.3992405	6.1882463	1.1067638	-65.99254	1.352118	0.17715645	6004.457958459854	0.00613323697738392
86	-22.33141	12.731982	-0.631536	-64.519966	-19.359215	12.289926	-0.26526144	-74.51887	200.0	200.0	343999	-1.4512231	6.255511	1.2207325	-66.6467	-1.4512436	6.2553864	1.235161	-66.716866	1.4369911	0.27859685	6074.014937162399	0.007184518185751006
87	-20.128239	12.579307	-0.71864814	-61.348637	-22.974424	13.553239	-3.4197822	-64.05514	200.0	200.0	347999	-1.4475256	6.2061715	0.8834714	-67.23695	-1.4475341	6.2059565	1.0863779	-66.815475	1.4065244	0.28257325	6145.090190410614	0.007177340844906101
88	-22.25791	14.199807	-0.62330806	-53.52642	-24.239906	14.698091	-3.589151	-60.985367	200.0	200.0	351999	-1.4038508	6.2006826	1.2502916	-66.240135	-1.4038523	6.2004347	1.1551011	-66.095	1.3483891	0.29466552	6215.5082359313965	0.00662153231998782
89	-19.152828	8.154271	-4.4377017	-34.88727	-19.20906	14.653121	-0.3402877	-72.113655	200.0	200.0	355999	-1.3801625	6.230338	1.1184766	-66.617874	-1.3801767	6.230397	1.2284331	-66.11325	1.3508971	0.26911432	6286.064468860626	0.006356805604261737
90	-19.793058	10.900332	-2.477905	-51.00159	-19.074013	12.614289	-0.021778135	-56.512943	200.0	200.0	359999	-1.3746694	6.1102633	0.9674856	-66.920944	-1.3746783	6.110101	0.9865872	-66.79545	1.3450977	0.17477736	6357.014014959335	0.006478099297609789
91	-23.374653	13.804001	-0.43281108	-53.05146	-20.475657	14.047252	-0.043202873	-73.33797	200.0	200.0	363999	-1.3935953	6.1127014	0.89374435	-67.89976	-1.3935666	6.112456	1.1589674	-67.1009	1.3435574	0.2345892	6427.889585733414	0.007292392044182862
92	-19.047161	11.641137	-0.5450656	-48.953068	-23.276524	15.765589	-0.27092922	-80.190155	200.0	200.0	367999	-1.4090134	6.1125116	0.894276	-67.32144	-1.4090465	6.1122117	1.0240492	-66.96711	1.3726972	0.28876752	6498.614500761032	0.007431537586684254
93	-17.22453	7.351476	-2.0111737	-39.92401	-19.707113	12.523804	-0.28463453	-68.83435	200.0	200.0	371999	-1.4068674	6.1060095	1.0463165	-66.78222	-1.4068642	6.106021	1.255193	-66.699524	1.3687589	0.21431118	6569.34831404686	0.006720953077458373
94	-17.100124	6.1576037	-0.30028954	-23.645777	-20.041191	14.22529	-0.1567913	-75.218185	200.0	200.0	375999	-1.414429	6.086254	0.8261149	-67.09487	-1.4144598	6.086184	1.357596	-66.91633	1.3866079	0.25532955	6639.813971996307	0.0059585460555783044
95	-19.941854	16.131544	-0.37947357	-66.27381	-22.006739	14.212729	-0.4179552	-62.448612	200.0	200.0	379999	-1.4039986	6.0047455	0.7609052	-67.47354	-1.4040264	6.0049515	1.0868921	-67.129654	1.3762758	0.23150781	6709.308793783188	0.007263295254333559
96	-22.22581	13.703765	-5.002796	-59.157776	-21.016285	14.827265	-0.14417359	-70.80753	200.0	200.0	383999	-1.4113145	6.089171	0.69994	-66.85258	-1.4113235	6.089018	1.2509599	-67.16498	1.3701023	0.20855092	6779.226889848709	0.006835517169420002
97	-23.10248	17.819902	-0.06506085	-82.35753	-17.838848	13.359233	-0.04484926	-69.51815	200.0	200.0	387999	-1.4256167	6.06767	0.811738	-67.47476	-1.4256096	6.067397	0.90082306	-67.10832	1.3886276	0.2542765	6849.760439157486	0.006965945119405939
98	-13.603955	8.494752	-0.90931576	-27.609346	-19.790104	13.966015	-0.087097056	-62.23305	200.0	200.0	391999	-1.4278775	6.056276	0.7642124	-67.34923	-1.4278752	6.056427	0.89384305	-66.87253	1.3930814	0.21080236	6921.498389959335	0.007098861754551449
