Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time	sigma
11	-127.82987	148.20372	-0.3185843	-382.75836	-132.09238	147.85464	-0.4240886	-382.5068	200.0	200.0	43999	-118.48322	155.36	60.350163	-322.50107	-118.47992	155.35837	60.64919	-321.4985	117.6198	489.43036	767.8654861450195	0.025557496693991405
12	-109.73395	126.20871	-0.9722644	-352.09384	-108.716286	137.64687	-0.8957192	-382.51178	200.0	200.0	47999	-124.48378	165.10306	62.1182	-337.445	-124.48198	165.10237	64.16306	-337.46448	123.34975	547.4043	838.9421076774597	0.023113754597082384
13	-121.70918	134.70306	-0.7052681	-351.99774	-111.1614	134.76265	-0.8338176	-382.1671	200.0	200.0	51999	-128.05807	173.5927	66.16985	-351.0658	-128.05536	173.57951	67.519104	-350.8286	127.96114	578.91736	909.9173414707184	0.01782710006222227
14	-132.50642	155.11891	-1.4099433	-381.7229	-150.13394	144.59703	-0.57500863	-382.9745	200.0	200.0	55999	-133.35992	181.79794	67.76853	-363.80038	-133.35783	181.7879	70.88528	-363.7152	132.82281	637.0792	980.8469007015228	0.023067596336812417
15	-188.504	145.09427	-8.272109	-383.34674	-114.479454	138.0673	-1.3562447	-383.54318	200.0	200.0	59999	-137.6229	189.17212	70.08791	-373.90564	-137.62201	189.16847	76.18824	-373.55316	136.93321	717.0903	1053.6058735847473	0.019265644290055745
16	-59.61918	104.366295	-1.5936905	-378.80707	-104.60062	131.49013	-1.199373	-381.17676	200.0	200.0	63999	-138.46738	196.18481	77.373405	-384.77814	-138.4701	196.18137	82.94666	-384.28955	137.33946	752.08075	1124.0806152820587	0.03638458133996693
17	-113.43976	140.2173	-1.9093387	-379.98505	-122.95093	142.4297	-1.2515285	-383.77658	200.0	200.0	67999	-136.60185	203.46324	82.27492	-393.14893	-136.60728	203.45752	84.52721	-392.90485	136.0747	816.2001	1194.156456232071	0.04015106250944168
18	-106.40017	140.45998	-1.8295557	-381.6569	-111.493805	135.5499	-1.5967735	-383.50455	200.0	200.0	71999	-133.43082	208.95854	86.43885	-398.9238	-133.42738	208.9537	87.79877	-398.94193	132.34047	826.7586	1264.827101945877	0.029172859734382064
19	-94.92151	118.20163	-1.8004394	-338.32684	-110.68705	136.59273	-1.4166139	-383.6416	200.0	200.0	75999	-129.66432	213.47968	94.00123	-408.16098	-129.65901	213.47952	94.415596	-407.87	129.27135	821.60986	1335.5761597156525	0.031558468317405636
20	-135.0137	142.74496	-2.7208455	-381.22815	-154.67438	144.36525	-1.4069673	-382.74026	200.0	200.0	79999	-133.06892	218.34077	95.692474	-417.2086	-133.06874	218.33867	97.48838	-415.77817	132.3335	836.2428	1407.7327978610992	0.024340310880339507
21	-90.66477	132.56317	-1.2252779	-378.8212	-111.60023	128.33322	-0.7122426	-383.7613	200.0	200.0	83999	-132.68877	221.00629	94.06414	-423.9598	-132.68576	221.00731	98.56543	-422.7654	132.44685	869.20123	1478.7481408119202	0.02795060909004734
22	-159.80566	150.49673	-3.070265	-382.43127	-125.01083	137.00479	-1.0479561	-382.1663	200.0	200.0	87999	-133.63844	222.75899	96.13702	-426.47495	-133.63837	222.7585	92.695435	-426.5865	133.37297	893.2494	1550.4276750087738	0.021990961998184667
23	-145.17593	143.94937	-1.405262	-382.22955	-130.24907	147.80696	-1.4442497	-383.82172	200.0	200.0	91999	-136.00581	224.55046	93.86092	-430.45142	-136.00401	224.54936	93.68755	-429.48648	135.61337	896.3424	1621.574722290039	0.02028799645511453
24	-169.05104	161.82106	-1.4398317	-383.65164	-136.7137	143.45409	-1.5655378	-383.25748	200.0	200.0	95999	-138.05446	226.1519	96.782524	-434.56195	-138.0541	226.15788	97.56987	-433.24118	136.92186	933.35803	1690.6993536949158	0.019093117276118756
25	-112.43071	134.11412	-1.6749074	-381.4661	-101.25748	131.96681	-1.2951541	-383.6831	200.0	200.0	99999	-140.94154	227.1243	101.718506	-435.55673	-140.94734	227.12248	100.70338	-435.57828	140.38982	953.7288	1762.1479358673096	0.021925120838381884
26	-125.068886	148.87059	-1.9294924	-383.80673	-138.39772	145.3054	-0.7900602	-383.70016	200.0	200.0	103999	-137.57178	227.3842	96.95938	-437.61243	-137.5708	227.37975	99.80761	-436.8301	137.24826	939.2769	1832.4479086399078	0.02234347229493842
27	-116.98965	126.480194	-2.7870657	-381.70337	-106.43208	127.69626	-0.74496526	-383.37204	200.0	200.0	107999	-140.50458	228.00494	94.31753	-441.9292	-140.50346	227.99463	94.9213	-440.74146	139.9822	900.32574	1904.0663726329803	0.020613208587786213
28	-185.69548	144.6016	-1.8116813	-383.5397	-124.374115	132.63832	-1.8629364	-383.06268	200.0	200.0	111999	-142.11494	228.40843	96.71529	-444.4025	-142.11609	228.40826	101.66666	-442.09814	141.38026	945.07135	1975.426280260086	0.023670681042705848
29	-149.83028	157.48746	-5.462745	-383.5756	-122.57924	141.1428	-1.1928196	-383.80945	200.0	200.0	115999	-144.27441	229.92818	95.298355	-445.23547	-144.27734	229.91469	94.11992	-445.0064	143.40482	924.06744	2047.0721673965454	0.031872629139462795
30	-121.11786	127.98552	-0.51300234	-358.57513	-110.53245	136.35637	-0.732167	-383.34412	200.0	200.0	119999	-142.56758	231.04936	100.15917	-447.2796	-142.56056	231.035	102.59941	-444.81885	142.11888	1005.7804	2119.1013131141663	0.03808627861005561
31	-120.0424	147.7744	-2.7752478	-382.3084	-135.14178	144.05539	-2.681035	-382.34378	200.0	200.0	123999	-142.86087	230.07684	98.1993	-446.04364	-142.86658	230.0765	100.1371	-446.2209	142.14711	971.859	2190.862838745117	0.05027278310712941
32	-145.28548	152.46674	-5.1338787	-380.0343	-120.781525	142.75275	-1.8129318	-383.6209	200.0	200.0	127999	-136.0886	234.46689	102.7807	-444.48544	-136.08359	234.4579	103.42651	-445.0405	134.20844	980.4653	2262.8227949142456	0.04826289353486427
33	-114.760025	136.48308	-1.4822876	-377.16013	-119.17408	140.96736	-0.5490437	-383.4789	200.0	200.0	131999	-130.42702	238.46095	115.35249	-446.29086	-130.4277	238.4705	112.248314	-444.6247	129.68779	952.3807	2334.2614979743958	0.03111994580223262
34	-130.77655	138.67148	-1.1754568	-339.02194	-133.34435	146.51245	-1.6322758	-383.7765	200.0	200.0	135999	-131.8951	238.33008	117.49873	-450.3615	-131.897	238.31494	118.045616	-448.90515	131.91893	922.34326	2405.7684655189514	0.03235118920358235
35	-131.13933	145.87675	-1.2675402	-383.14276	-121.29108	141.03069	-1.0639086	-383.63495	200.0	200.0	139999	-132.1562	237.32811	121.56023	-451.30783	-132.1525	237.33295	118.57446	-450.27774	131.15767	984.3967	2475.9514605998993	0.03296847962694741
36	-145.79611	144.92787	-3.2754953	-382.14377	-97.127174	124.98888	-0.94214725	-383.6299	200.0	200.0	143999	-134.15855	236.04214	119.03629	-450.96912	-134.16557	236.03548	116.85246	-453.47153	133.89383	961.38007	2546.8503832817078	0.033597548518930126
37	-105.83358	132.87834	-1.9427196	-355.8873	-106.98611	137.81851	-1.2099631	-381.16528	200.0	200.0	147999	-135.04765	234.65004	116.04787	-447.7579	-135.0445	234.63635	116.022316	-448.14203	134.33253	992.7075	2617.103066444397	0.033563984534395734
38	-140.6093	153.99565	-1.8642386	-380.3297	-123.35986	139.5235	-1.4414685	-383.76157	200.0	200.0	151999	-135.8525	232.36238	119.81209	-449.1534	-135.85423	232.34334	110.488815	-448.40622	135.0316	935.12177	2688.607861995697	0.02975657549636473
39	-109.68972	125.11565	-2.6128676	-352.0541	-132.06871	142.00427	-0.96404487	-383.36023	200.0	200.0	155999	-135.6359	230.0481	106.75934	-446.4086	-135.64081	230.04224	104.13702	-445.69543	134.96944	978.168	2759.8700597286224	0.024852160165828974
40	-123.24962	140.81552	-11.11331	-382.32108	-122.13586	143.73297	-0.6617277	-383.67313	200.0	200.0	159999	-135.52017	227.41281	102.93844	-446.03723	-135.52069	227.39078	105.96938	-443.4458	135.88535	983.6764	2831.0476999282837	0.0274248211622754
41	-90.975494	119.689705	-4.490124	-348.3516	-118.48043	144.63583	-1.73991	-383.61346	200.0	200.0	163999	-135.8057	224.6485	97.685	-444.6843	-135.80112	224.64455	98.713394	-443.55048	135.43204	924.7056	2900.826399087906	0.02245340712640563
42	-121.807045	131.64906	-2.686427	-336.06097	-148.18217	155.83519	-1.7983159	-383.69577	200.0	200.0	167999	-135.27173	222.85866	92.05023	-447.0412	-135.27904	222.84346	89.618256	-446.66214	135.34428	831.7918	2971.4199566841125	0.027920191763917527
43	-91.42247	121.67616	-1.279018	-383.18982	-103.25869	126.931	-1.4890261	-383.34998	200.0	200.0	171999	-134.05286	221.97871	97.775665	-444.41483	-134.04358	221.96155	97.77331	-445.47546	133.80574	850.76135	3042.4766314029694	0.027342710973878127
44	-145.63481	143.69586	-7.130973	-383.276	-107.89331	132.72043	-0.8877963	-383.4537	200.0	200.0	175999	-133.83105	222.92386	101.76188	-443.38284	-133.83919	222.93364	99.658195	-444.92523	133.9615	839.17664	3113.548828125	0.024728271279313235
45	-81.426636	120.570816	-2.2922897	-374.4082	-96.14581	127.36278	-1.177007	-377.0968	200.0	200.0	179999	-130.96405	223.62646	112.45795	-441.4685	-130.96088	223.62251	106.837234	-440.9097	130.71858	826.58276	3185.44784784317	0.023271878256493985
46	-123.3671	140.23158	-8.491488	-371.88712	-101.53513	133.07631	-2.648712	-381.8615	200.0	200.0	183999	-129.2097	224.5252	118.04949	-444.09152	-129.21548	224.52785	114.265144	-445.20346	128.59184	870.82574	3256.3211386203766	0.022341476107580173
47	-111.16588	129.48526	-5.8376684	-383.51007	-101.782074	128.89236	-6.983367	-383.71707	200.0	200.0	187999	-122.16882	228.77925	120.476875	-444.80707	-122.16875	228.77808	116.739204	-444.64847	120.63836	865.75433	3327.65225815773	0.04947521484740751
48	-116.965454	127.56013	-4.102036	-365.90344	-109.27619	130.9044	-4.060965	-383.61053	200.0	200.0	191999	-98.82225	247.16199	173.45038	-441.52762	-98.80724	247.16948	172.14821	-441.379	94.12933	945.6312	3398.769851922989	0.05246647104479208
49	-185.22372	147.58691	-2.8461356	-381.78546	-131.27795	146.03833	-1.1725916	-383.54993	200.0	200.0	195999	-68.867516	270.9477	194.85313	-436.5794	-68.87315	270.93973	195.7961	-438.05774	66.63438	989.6208	3468.3589684963226	0.03186978160804414
50	-158.43605	144.65437	-3.61013	-383.5206	-110.60227	132.8033	-1.7045021	-382.44385	200.0	200.0	199999	-70.70726	270.21353	199.75629	-439.7906	-70.716545	270.19836	198.48045	-439.25842	69.81664	1087.3667	3539.525237798691	0.022699605068616555
51	-124.25765	132.71063	-3.4668589	-361.8846	-117.28882	133.65309	-0.18698256	-383.55612	200.0	200.0	203999	-77.16757	263.93042	194.90074	-437.35315	-77.17272	263.93204	193.61641	-438.3797	77.59127	1045.8807	3610.9872496128082	0.020124622309659054
52	-71.80904	100.31735	-2.9746833	-336.54266	-124.83642	132.97359	-6.9035945	-383.60898	200.0	200.0	207999	-83.60052	256.6065	184.832	-439.63205	-83.60406	256.59433	186.87425	-442.97098	83.18124	1008.36017	3681.649737596512	0.029343091286726998
53	-70.291565	112.41163	-2.6491778	-358.95148	-114.72197	136.20276	-2.712645	-382.13797	200.0	200.0	211999	-84.86067	253.1296	175.34091	-439.12326	-84.85655	253.12567	177.68118	-441.19412	83.624084	944.68225	3752.7903008461	0.03951054322010933
54	-100.44104	132.52225	-4.7781763	-381.4482	-125.56333	139.90338	-3.1893227	-380.92673	200.0	200.0	215999	-80.194244	255.59123	169.76283	-441.78894	-80.19409	255.6038	169.35464	-443.08975	79.14334	957.4703	3824.565654039383	0.04107375595616792
55	-97.17161	137.56454	-1.3797245	-381.3437	-107.78297	137.41263	-1.1584044	-382.5077	200.0	200.0	219999	-80.97288	254.21722	164.00996	-441.71188	-80.98076	254.21886	170.57446	-442.32132	80.681435	936.8467	3895.1185743808746	0.028113708478235803
56	-139.52043	144.95523	-5.768833	-383.5266	-112.6479	132.82819	-2.0987322	-383.56412	200.0	200.0	223999	-87.95632	248.63031	159.59329	-441.8572	-87.95412	248.61096	167.00235	-442.0709	88.18342	902.4374	3966.541570663452	0.029813454603166326
57	-139.41582	140.93507	-3.5810153	-380.01697	-132.56273	142.89085	-1.4368446	-383.33292	200.0	200.0	227999	-92.41222	245.25076	146.03305	-448.01358	-92.41476	245.26306	148.238	-448.39532	91.79202	903.6714	4036.1866858005524	0.03707220757095427
58	-102.735435	135.96672	-1.2826736	-346.8012	-131.38725	142.89919	-3.173067	-383.5345	200.0	200.0	231999	-95.05164	242.66835	148.08153	-440.33438	-95.05213	242.65955	150.36592	-440.16565	94.25693	888.0735	4107.7127685546875	0.031584382470964796
59	-175.24814	141.72935	-7.299245	-383.39822	-111.09173	134.31274	-2.6867023	-379.7286	200.0	200.0	235999	-100.06395	238.43456	144.45837	-436.2884	-100.07049	238.43488	142.4672	-440.76706	99.86712	894.7729	4178.7653431892395	0.020774979971104383
60	-121.881226	146.55278	-2.5843878	-383.347	-100.36749	133.62344	-4.0923085	-383.64774	200.0	200.0	239999	-102.25998	235.90477	142.79143	-440.51852	-102.25424	235.89548	140.46669	-444.05652	102.1191	860.6239	4250.265549898148	0.04421106164180761
61	-221.61108	147.54337	-12.717358	-382.50723	-120.34424	138.70299	-4.5982485	-383.42786	200.0	200.0	243999	-94.30116	242.78334	181.35367	-436.79422	-94.29073	242.79753	180.10529	-447.22156	91.31844	876.12836	4320.743075609207	0.045054649331476467
62	-97.90434	117.720345	-2.400487	-351.78958	-114.901505	138.41219	-0.8371124	-381.8887	200.0	200.0	247999	-78.67229	256.20648	182.7373	-433.20236	-78.68259	256.19675	188.05359	-437.9019	77.64863	943.0086	4392.3768446445465	0.026299733765071543
63	-107.43269	134.92651	-0.5527564	-383.39062	-99.454254	128.60658	-0.6065457	-381.79565	200.0	200.0	251999	-82.4873	250.91681	179.10811	-440.82492	-82.48187	250.91826	184.70062	-441.7327	81.71764	914.0802	4463.13320016861	0.029605592699589928
64	-115.15065	135.03673	-8.544906	-370.85574	-120.55503	140.91878	-3.6576383	-383.1388	200.0	200.0	255999	-89.51784	244.57146	171.11273	-437.16556	-89.52064	244.56784	177.62003	-441.26825	88.75634	910.198	4534.983507394791	0.04148264034201274
65	-116.61116	138.63806	-3.0421314	-373.53375	-103.566376	132.34935	-2.8614461	-383.4457	200.0	200.0	259999	-91.5117	241.32112	156.90633	-441.05402	-91.52416	241.33072	154.82062	-441.028	91.2362	870.33514	4606.250514507294	0.03396290560168566
66	-124.94922	141.56833	-1.3326954	-377.51312	-100.591805	124.63104	-7.4451737	-383.41696	200.0	200.0	263999	-96.65009	236.15337	148.9291	-436.6483	-96.65434	236.14595	150.67915	-440.7828	95.506	851.596	4677.4011516571045	0.029516953259434896
67	-102.2885	132.84184	-5.1519523	-383.75183	-141.39966	144.86684	-8.18334	-383.54706	200.0	200.0	267999	-98.89074	233.41068	153.62675	-432.57834	-98.88458	233.41733	157.42993	-443.4998	97.769684	805.80286	4748.821780920029	0.04478526506572877
68	-161.3396	135.44353	-5.8043694	-357.6393	-132.32553	138.7719	-4.878243	-383.77676	200.0	200.0	271999	-96.09615	236.38272	150.343	-434.6836	-96.09442	236.3675	151.36366	-433.81696	94.77146	811.23376	4820.985996723175	0.03970494384203352
69	-136.54362	143.40259	-3.894712	-383.59293	-129.30963	136.25232	-8.898885	-379.78677	200.0	200.0	275999	-96.24551	235.2393	145.25934	-429.0331	-96.24762	235.23921	147.23471	-430.30682	95.540215	830.3931	4892.528032541275	0.040462550662595805
70	-87.2131	104.95217	-5.030105	-382.1539	-111.67637	134.52422	-1.4311705	-382.60965	200.0	200.0	279999	-98.25212	233.942	142.38492	-430.80194	-98.25057	233.95793	147.03746	-433.69708	97.665504	806.5272	4963.767500400543	0.027149649509322644
71	-152.65765	161.85248	-1.9309459	-382.31882	-112.93601	136.23106	-0.69942695	-383.80783	200.0	200.0	283999	-102.28695	230.32394	139.28964	-436.62866	-102.28302	230.30112	142.26994	-439.62088	101.91837	795.9028	5035.627677202225	0.02455366985542113
72	-125.22737	141.26749	-2.4241967	-379.15842	-127.98431	143.2728	-7.142672	-383.51648	200.0	200.0	287999	-107.17652	226.69754	129.88579	-436.96912	-107.18516	226.6997	135.0557	-440.58383	107.105515	810.15454	5106.671805143356	0.032410132052117714
73	-110.463684	141.8588	-2.648144	-380.2921	-134.17542	136.2848	-10.26032	-383.42636	200.0	200.0	291999	-107.87017	224.6094	134.92155	-431.3254	-107.86621	224.61221	134.28761	-438.61276	106.584045	786.8559	5178.136723279953	0.045412293041975166
74	-141.7615	148.92346	-4.7221727	-378.8628	-130.49635	142.97313	-6.124863	-383.6574	200.0	200.0	295999	-100.58724	230.53418	146.75493	-432.451	-100.58909	230.53383	150.35625	-441.02258	98.84108	763.3117	5249.602368593216	0.04536692611585931
75	-109.12981	140.20831	-5.976262	-379.7844	-129.01787	137.85124	-9.2552	-382.1015	200.0	200.0	299999	-99.47356	231.28676	152.00775	-432.5804	-99.47674	231.27872	151.08145	-433.4356	98.76981	802.26074	5320.429533958435	0.038651227964583215
76	-113.285484	126.14929	-9.078454	-359.13495	-117.06598	134.14204	-6.73203	-382.95306	200.0	200.0	303999	-98.43114	232.10246	162.35211	-434.09637	-98.43267	232.10693	170.59854	-436.14746	96.91536	826.59674	5392.3483209609985	0.05101849986925961
77	-126.76024	142.61224	-5.783537	-382.85812	-120.6855	132.79778	-6.431367	-383.45227	200.0	200.0	307999	-90.65915	238.30843	175.97899	-436.09045	-90.65585	238.30144	176.34233	-438.24323	89.59796	809.2805	5462.318238735199	0.04014030206693349
78	-35.48724	55.068913	-1.1328568	-256.94562	-115.42445	138.56635	-0.4321598	-383.76657	200.0	200.0	311999	-90.69136	237.08347	169.34856	-430.48962	-90.7	237.08798	174.63196	-435.33862	90.76426	826.07794	5533.111536502838	0.026402731547505543
79	-116.27242	132.0681	-5.1609178	-380.34125	-127.9287	139.41197	-8.741401	-383.79532	200.0	200.0	315999	-92.41623	232.65524	170.8666	-431.17328	-92.42439	232.65524	169.09006	-439.1282	90.750916	806.51636	5603.389976024628	0.046973666697411286
80	-102.30574	121.0927	-10.711661	-360.65277	-97.783905	120.93711	-5.1337557	-382.98505	200.0	200.0	319999	-84.82765	238.04529	173.73444	-429.00314	-84.81935	238.05293	174.43942	-435.60272	83.019066	814.4505	5674.445006132126	0.04420711178293258
81	-106.17273	143.73105	-3.099827	-383.6661	-149.58652	138.71614	-0.73639756	-383.37592	200.0	200.0	323999	-81.64903	239.75089	173.85608	-426.58273	-81.64739	239.73491	173.75536	-434.57916	80.54859	789.251	5744.511251211166	0.022449395287540294
82	-118.84906	129.2421	-5.9690156	-357.057	-125.38275	138.24754	-5.87659	-383.71368	200.0	200.0	327999	-87.16262	235.03912	165.67355	-427.43942	-87.16745	235.04503	166.1274	-433.61633	85.64517	855.0747	5815.383918762207	0.04074299930433038
83	-118.44228	131.71	-10.179499	-383.6241	-134.77827	141.78366	-6.7853785	-383.24142	200.0	200.0	331999	-86.96661	232.42352	164.42862	-426.77026	-86.965	232.43065	172.0738	-431.41614	86.426186	803.832	5886.379059076309	0.04070229700732308
84	-125.424416	123.97754	-4.005395	-336.04694	-124.824196	145.08739	-1.6238866	-382.73117	200.0	200.0	335999	-90.16833	230.61992	161.39716	-435.1973	-90.16782	230.60703	164.815	-433.67303	89.911804	774.2501	5957.23171210289	0.0194716691476269
85	-154.37607	153.2716	-7.7189865	-383.51758	-108.707146	121.38327	-8.062673	-382.55685	200.0	200.0	339999	-94.82611	226.4053	151.83041	-437.8871	-94.82435	226.40608	149.01541	-436.35345	94.68848	747.82025	6029.066806793213	0.044870871216043995
86	-101.87785	123.84019	-8.540201	-379.3482	-106.09776	129.08426	-2.9672375	-382.90372	200.0	200.0	343999	-95.4055	226.4611	136.76558	-432.52762	-95.40824	226.45827	135.50128	-435.00018	93.76492	756.29944	6099.198095560074	0.05051110970036615
87	-129.83212	133.95897	-10.493485	-382.47726	-131.64255	143.69849	-9.281765	-382.6633	200.0	200.0	347999	-93.97948	228.35883	128.59793	-431.1972	-93.97955	228.36156	125.71802	-435.50385	93.448814	738.47986	6169.544842004776	0.03895804132990051
88	-108.81401	143.61716	-9.934055	-380.04575	-146.79288	139.49599	-11.127801	-380.93723	200.0	200.0	351999	-95.52535	226.18018	139.60994	-423.14297	-95.52885	226.17686	141.1829	-433.6435	95.35661	725.2811	6241.216153144836	0.05568426513955274
89	-166.10425	155.55748	-10.684276	-380.29495	-130.54895	135.22346	-6.9641047	-383.64417	200.0	200.0	355999	-87.85363	231.74438	193.3714	-423.98248	-87.8507	231.74901	192.78226	-427.20874	85.33178	777.52136	6312.25975894928	0.04650650328139121
90	-169.65416	159.82838	-18.641434	-383.6364	-131.26248	136.20352	-4.3615336	-383.2471	200.0	200.0	359999	-77.24555	240.02283	209.62013	-419.0452	-77.24189	240.01709	211.33719	-432.11774	75.77024	797.7081	6383.27317070961	0.03659035633301086
91	-143.6595	135.23447	-12.029969	-378.14087	-145.6544	142.43863	-11.206246	-382.6547	200.0	200.0	363999	-77.3346	239.52435	223.6932	-421.2117	-77.336105	239.52933	226.05406	-436.46802	76.20364	804.9141	6455.124156951904	0.036553802530480385
92	-79.79193	104.89119	-10.4037895	-361.919	-147.2484	140.04338	-11.763562	-380.7097	200.0	200.0	367999	-77.088936	238.54575	230.18213	-434.92053	-77.087234	238.5475	235.26811	-426.17123	75.583595	781.7041	6525.82253241539	0.05771406681554477
93	-103.523026	106.85943	-18.279907	-332.81943	-137.03772	133.5117	-10.002364	-381.5139	200.0	200.0	371999	-66.08868	246.78139	261.6897	-420.17532	-66.08704	246.77423	260.54553	-427.69873	63.767586	846.7025	6597.684600114822	0.03302559635695696
94	-162.27574	152.56873	-9.976491	-378.37106	-126.69631	134.8448	-2.4708629	-383.20212	200.0	200.0	375999	-61.347404	249.28064	259.473	-424.87622	-61.34875	249.29056	268.41925	-430.27612	60.251728	840.10315	6669.062525272369	0.035022313704819986
95	-202.55328	133.91724	-10.629684	-361.30475	-115.955215	129.43102	-13.259852	-382.34113	200.0	200.0	379999	-65.2509	247.48747	259.47006	-420.82486	-65.24986	247.49335	261.58105	-426.05423	63.903454	843.6009	6741.140486240387	0.040217029462147016
96	-144.43106	147.97333	-10.888291	-374.57816	-114.84833	130.30524	-11.206823	-382.9642	200.0	200.0	383999	-67.00602	246.05687	255.93234	-420.17395	-67.00387	246.05838	253.60992	-427.58325	64.94103	851.42993	6812.502600431442	0.07445623751988117
97	-109.53397	125.17891	-11.415384	-352.8193	-132.23827	142.1388	-11.261026	-383.78952	200.0	200.0	387999	-55.24918	254.59442	273.61942	-409.12418	-55.24682	254.58203	270.47418	-412.84882	51.641506	851.6951	6883.0906863212585	0.04094346388310613
98	-136.45972	134.02887	-15.808281	-358.02063	-142.86397	144.0938	-9.109759	-383.47543	200.0	200.0	391999	-49.81401	257.9772	282.21613	-410.96555	-49.810123	257.9738	276.96912	-414.25894	47.85247	920.2793	6954.160694599152	0.03930655746923784
99	-145.71382	131.40102	-9.333324	-381.27936	-128.34465	138.42699	-10.470162	-381.4282	200.0	200.0	395999	-54.444977	254.95824	263.16943	-422.96072	-54.445927	254.96277	265.49905	-431.2934	53.76	867.1844	7025.427389383316	0.03849356943344652
100	-149.80222	136.64128	-11.737403	-382.39587	-153.05338	139.79222	-12.826812	-383.66437	200.0	200.0	399999	-59.093395	251.78075	254.1663	-417.15335	-59.095226	251.7836	254.3262	-426.89508	57.94413	872.4902	7097.248268127441	0.0478656906815526
