Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time	sigma
27	-94.05817	105.78953	-5.6586876	-280.40228	-112.06443	137.88603	-1.7681353	-383.7846	200.0	200.0	107999	-133.18446	248.4276	135.93779	-476.19104	-133.19406	248.43506	133.34013	-478.21655	133.45285	1170.2054	1909.0353796482086	0.023862842526692782
28	-118.608055	132.94608	-1.8461126	-365.09988	-101.03572	132.56981	-3.095265	-382.29843	200.0	200.0	111999	-134.06023	246.93843	128.59816	-474.44196	-134.05298	246.91495	127.68913	-473.92746	133.0355	1165.1407	1980.4059462547302	0.028543478851011963
29	-147.59381	164.4651	-4.0491896	-382.53152	-114.52285	140.50124	-1.3628585	-382.0994	200.0	200.0	115999	-135.1818	245.71902	129.78682	-475.75272	-135.17694	245.72743	128.51196	-475.78918	135.00334	1142.7267	2052.021040201187	0.028543478851011963
30	-159.69664	148.39474	-9.019894	-379.06885	-128.44426	141.12828	-1.0737525	-383.28674	200.0	200.0	119999	-137.08089	242.9479	128.18837	-475.93237	-137.07515	242.90317	125.31879	-473.63605	136.73268	1144.9265	2122.2827627658844	0.0291172027759173
31	-135.93639	136.5836	-12.964265	-382.12637	-125.71146	139.45877	-3.0291789	-383.6096	200.0	200.0	123999	-141.11823	240.552	121.834656	-475.69308	-141.12102	240.54628	122.35964	-476.65048	141.13356	1086.0857	2194.576384305954	0.026359423830188255
32	-190.99947	142.8385	-4.5032353	-381.9732	-105.99146	132.94986	-2.0361116	-382.35522	200.0	200.0	127999	-146.10553	239.09995	121.30563	-478.49057	-146.10728	239.0755	118.73919	-478.2046	145.46625	1078.1191	2266.605761528015	0.022479877101892393
33	-85.3906	116.8217	-2.5900853	-379.304	-110.40474	132.05353	-2.2860706	-378.83923	200.0	200.0	131999	-148.00462	237.12743	117.97984	-480.23096	-148.00761	237.11731	118.81944	-480.67828	148.18806	1097.3347	2335.843925714493	0.01955666063928072
34	-176.44974	147.95374	-6.1930313	-383.5823	-152.75763	147.97763	-3.578247	-383.71625	200.0	200.0	135999	-150.55907	235.7528	107.254616	-480.0354	-150.55646	235.76343	117.75052	-482.6752	150.32289	1081.8429	2405.984052658081	0.023392650256536397
35	-114.196335	124.86964	-3.5374355	-348.21194	-134.54254	149.27248	-1.3562082	-383.72293	200.0	200.0	139999	-151.26018	234.45682	101.82575	-479.26898	-151.26334	234.45654	110.73427	-478.50064	151.55843	1077.5273	2476.2068045139313	0.026359423830188255
36	-172.91165	134.46227	-4.1935625	-379.82858	-125.62744	137.25317	-2.4988227	-381.31418	200.0	200.0	143999	-153.76167	233.15395	96.500824	-477.9293	-153.75517	233.1149	103.39596	-480.3315	153.94302	1081.708	2546.7400393486023	0.027429722138983457
37	-98.99756	128.4398	-5.289645	-369.21732	-113.65974	135.63976	-4.615809	-383.74722	200.0	200.0	147999	-156.08919	232.34628	93.86169	-477.7361	-156.09457	232.34381	99.71464	-480.06775	155.64331	1089.2462	2617.8378393650055	0.02293172263164043
38	-70.141945	107.64161	-3.743652	-379.88968	-121.78959	139.62708	-4.0447025	-382.62036	200.0	200.0	151999	-152.75818	230.88422	84.03411	-477.02274	-152.75832	230.89584	90.47374	-478.20892	152.44095	1049.1263	2688.711089372635	0.022931722631640426
39	-145.05612	146.1676	-6.3882484	-380.64792	-106.650215	130.89331	-5.848445	-383.72397	200.0	200.0	155999	-152.7849	228.49126	91.256	-477.24615	-152.78542	228.49274	89.058716	-479.7537	152.54869	993.9559	2759.670491695404	0.01955666063928072
40	-188.45206	156.97446	-4.623746	-383.60663	-133.10318	137.77914	-3.5906327	-382.53403	200.0	200.0	159999	-155.02934	227.61029	91.69951	-477.9358	-155.02731	227.6127	82.85838	-478.21606	154.66441	1047.4934	2831.8420917987823	0.026359423830188255
41	-58.449104	94.91591	-7.3984103	-337.80615	-132.54108	136.08325	-1.876141	-383.676	200.0	200.0	163999	-153.753	225.39864	81.824814	-475.80252	-153.75444	225.38248	85.95319	-478.7404	153.81973	1036.702	2903.0250251293182	0.04249735049171412
42	-123.38694	149.46326	-1.7503052	-379.88736	-105.55874	130.98601	-1.1249907	-380.55283	200.0	200.0	167999	-152.49413	222.36487	78.48825	-477.7874	-152.49986	222.34943	86.21665	-477.61197	152.46986	946.3308	2973.89039850235	0.03847229700916423
43	-161.16191	149.05614	-2.2284281	-380.91296	-138.67885	139.16714	-1.4382286	-383.57373	200.0	200.0	171999	-156.1589	220.9761	71.18887	-477.58493	-156.16055	220.97588	74.50805	-476.56458	155.99731	902.57404	3044.970613002777	0.03624264408676782
44	-118.3337	141.18335	-0.8995996	-368.70154	-120.214806	131.42459	-0.89457035	-383.70267	200.0	200.0	175999	-157.52625	219.74141	67.67575	-477.69012	-157.52126	219.71631	79.39426	-476.19635	157.35226	977.08887	3115.64053606987	0.0400344265416473
45	-157.48221	152.45334	-1.0995361	-380.0942	-106.717224	132.9391	-0.784323	-381.258	200.0	200.0	179999	-159.61856	218.20691	73.750145	-478.44257	-159.61916	218.20613	72.27345	-476.78326	159.34491	916.5375	3187.0704588890076	0.03482846859947024
46	-88.85857	128.54538	-1.3136803	-382.7728	-123.58247	147.87381	-1.3314945	-382.86725	200.0	200.0	183999	-160.77731	216.30391	64.13634	-471.37943	-160.7814	216.31381	65.059074	-471.7944	160.57056	959.997	3257.6130077838898	0.03482846859947024
47	-91.6833	125.65558	-2.356341	-381.11526	-118.6376	140.2505	-3.6669402	-383.77466	200.0	200.0	187999	-160.16359	213.79865	63.558224	-473.53363	-160.16063	213.79655	63.44918	-473.7488	160.32166	933.6973	3327.3076496124268	0.026359423830188255
48	-148.98672	152.1988	-1.0152785	-380.51874	-109.09845	134.5265	-1.3321477	-383.64697	200.0	200.0	191999	-158.42418	212.67693	70.65982	-470.66956	-158.42313	212.665	69.42988	-472.03116	158.21483	902.10693	3397.3473749160767	0.029117202775917304
49	-66.28908	97.68487	-2.076021	-311.09464	-119.282326	140.24684	-1.6561289	-383.57553	200.0	200.0	195999	-157.48843	211.89714	65.81853	-467.82312	-157.48785	211.90582	84.755486	-465.26944	157.20633	897.78265	3468.7191836833954	0.028543478851011963
50	-117.65581	130.83447	-6.773083	-362.07956	-139.0075	140.20401	-1.0832338	-381.6123	200.0	200.0	199999	-156.85927	211.20724	71.060425	-476.11856	-156.85394	211.2153	80.96507	-472.5446	156.6455	827.06573	3540.3517343997955	0.031529758275034604
51	-140.72684	155.16049	-1.1423622	-383.00793	-129.22926	143.91588	-1.6623479	-383.67212	200.0	200.0	203999	-156.32652	210.05882	75.54923	-474.00238	-156.3341	210.06155	75.969925	-472.67462	156.3242	892.0945	3612.352142095566	0.02688924824917504
52	-127.39232	134.83287	-3.3184333	-372.14423	-122.67244	140.2716	-0.70175606	-383.70737	200.0	200.0	207999	-156.7423	209.67337	78.011955	-472.89185	-156.74596	209.66736	79.429405	-476.04422	156.21616	834.0279	3683.455640077591	0.021602720041307925
53	-146.01614	143.02112	-4.5894337	-374.52124	-124.48956	135.2602	-0.7826993	-381.79263	200.0	200.0	211999	-156.54504	209.61345	78.65365	-469.78113	-156.54231	209.60594	78.16835	-470.59836	155.96703	853.90857	3754.3134002685547	0.02584003904537619
54	-160.909	145.42427	-1.0313061	-380.79596	-115.77233	140.94667	-0.7401643	-383.59418	200.0	200.0	215999	-158.01456	208.6158	79.9402	-474.04416	-158.0154	208.61183	82.12846	-472.89066	157.207	890.5559	3825.932070493698	0.021177061112937868
55	-166.37262	140.54524	-8.341923	-376.9209	-147.70781	145.69707	-5.4939165	-383.7211	200.0	200.0	219999	-157.19727	207.40202	75.85992	-467.30536	-157.20174	207.39648	83.63439	-461.73532	157.24428	891.559	3897.1344332695007	0.024342485661479302
56	-156.06392	148.01884	-2.6985583	-382.57388	-130.75671	140.35966	-5.8573346	-383.71204	200.0	200.0	223999	-157.02338	207.169	74.153534	-467.81732	-157.0288	207.16914	77.49803	-465.22702	156.63617	880.92	3968.7760877609253	0.027981059553977023
57	-109.031845	134.25055	-5.36048	-382.6992	-164.46008	116.23727	-39.82557	-383.607	200.0	200.0	227999	-155.88103	206.42062	75.621086	-470.30136	-155.88081	206.41574	73.09165	-465.22635	156.03465	852.448	4040.300500869751	0.025840039045376195
58	-160.07289	141.10036	-20.23637	-382.30008	-126.81936	139.17943	-5.9892244	-383.751	200.0	200.0	231999	-154.05174	206.85632	119.20607	-464.52133	-154.05595	206.85646	114.28268	-463.16003	153.1821	851.19196	4111.255226612091	0.029702458551713242
59	-112.995804	104.82661	-9.772749	-311.72318	-112.5744	134.29819	-5.9211054	-383.34235	200.0	200.0	235999	-139.89691	218.3746	160.89037	-459.77002	-139.89415	218.3804	170.15039	-462.12878	135.41302	877.14276	4182.756947755814	0.029702458551713242
60	-64.5879	85.63922	-4.8819985	-268.90192	-141.03877	141.4548	-5.7916803	-383.44257	200.0	200.0	239999	-91.38613	257.53186	207.2757	-451.09427	-91.39475	257.52795	212.83907	-449.0514	85.53954	959.85443	4255.072241306305	0.029702458551713242
61	-111.59776	124.05757	-5.276475	-315.25046	-150.82954	143.59602	-5.9388614	-383.64053	200.0	200.0	243999	-63.90034	275.2119	223.16241	-443.15912	-63.90746	275.23383	223.76732	-443.92014	61.62608	1040.78	4326.0948441028595	0.026359423830188255
62	-139.22696	136.49734	-6.770774	-377.93097	-125.37663	140.21959	-7.1110883	-382.63004	200.0	200.0	247999	-54.60496	280.90527	229.53345	-445.55447	-54.611164	280.90875	228.39078	-444.68536	52.9841	1095.2068	4398.409709215164	0.025330888192702867
63	-182.2703	143.33391	-5.7982373	-382.75925	-123.55824	139.08926	-7.759965	-383.48367	200.0	200.0	251999	-52.73597	284.30963	219.45297	-445.87454	-52.73583	284.32178	221.92833	-447.51303	52.031555	1118.6752	4470.348712444305	0.02688924824917504
64	-122.34825	151.52496	-6.888379	-379.02686	-145.23862	142.09688	-8.306205	-383.5551	200.0	200.0	255999	-50.316586	287.10696	223.87878	-451.1097	-50.312	287.10526	222.54611	-447.5996	47.783894	1148.632	4541.760152578354	0.027429722138983457
65	-175.63618	136.50682	-7.4174414	-368.1519	-134.45528	139.35378	-7.4551597	-382.92404	200.0	200.0	259999	-47.711643	290.9521	227.06406	-459.60367	-47.73349	290.93832	230.14014	-450.09018	45.893078	1165.2753	4613.2949731349945	0.0233926502565364
66	-137.7756	151.02647	-8.196934	-383.1291	-123.222435	136.5831	-8.318689	-382.73032	200.0	200.0	263999	-44.062244	293.12912	233.25153	-457.07513	-44.05343	293.12164	238.0671	-448.56586	42.108257	1230.3037	4684.351686239243	0.027429722138983457
67	-115.17257	122.27027	-7.6012774	-369.95703	-127.04962	137.05022	-5.287746	-383.39545	200.0	200.0	267999	-43.729996	293.10568	233.17714	-451.42432	-43.732735	293.0924	247.08253	-449.0308	42.180046	1189.769	4755.758563041687	0.02483176962327504
68	-93.892876	125.55427	-6.1232767	-369.82626	-143.55515	141.37952	-8.498139	-383.81183	200.0	200.0	271999	-44.507645	291.10214	228.57985	-450.2809	-44.51009	291.08746	232.40604	-447.59143	43.285618	1189.9109	4825.963491678238	0.028543478851011963
69	-116.62228	131.98969	-7.5760036	-352.77466	-141.74103	135.15366	-7.1538053	-383.44864	200.0	200.0	275999	-45.882435	289.4489	227.14635	-451.30667	-45.87256	289.4321	230.88606	-451.9671	44.406815	1149.7617	4896.927079916	0.03029947796860268
70	-143.85701	152.0265	-7.9879694	-382.90436	-139.7579	141.08954	-7.0318074	-383.39307	200.0	200.0	279999	-48.86868	287.24875	220.74284	-454.3724	-48.8731	287.25156	223.27374	-453.211	47.951015	1141.4094	4968.179245233536	0.029702458551713242
71	-103.36776	108.38293	-17.402002	-323.75317	-117.68716	138.87518	-7.763419	-383.63275	200.0	200.0	283999	-52.65611	284.09485	213.79092	-459.48566	-52.650764	284.09717	215.84761	-456.86313	51.50232	1159.1353	5038.652116775513	0.025840039045376195
72	-135.01709	145.89305	-6.662694	-378.31992	-131.09657	138.04393	-6.600141	-383.5892	200.0	200.0	287999	-56.288315	280.52844	206.9887	-455.46573	-56.288605	280.52316	207.19904	-451.68646	55.710983	1105.6459	5109.578412294388	0.027429722138983457
73	-110.74864	128.31247	-7.2875977	-358.54028	-136.60095	142.66869	-6.8440814	-383.69528	200.0	200.0	291999	-59.23409	275.8705	197.97882	-455.3884	-59.24309	275.87558	203.16595	-449.32867	57.770603	1100.5122	5179.721470117569	0.028543478851011963
74	-153.6976	134.19302	-7.227284	-379.7372	-136.57843	139.73375	-7.482825	-383.61838	200.0	200.0	295999	-64.406975	272.2494	199.7731	-457.10815	-64.40902	272.25714	198.60194	-455.3908	63.139866	1091.1082	5251.52427649498	0.03697112123291186
75	-91.619736	126.13461	-6.0264263	-369.08652	-107.1732	122.85108	-7.024301	-383.34293	200.0	200.0	299999	-67.86433	268.81448	190.79004	-455.79718	-67.85756	268.7956	192.619	-455.07608	66.30473	1011.8551	5320.783967494965	0.031529758275034604
76	-95.13176	124.93207	-4.962699	-379.60962	-130.12119	145.36581	-7.0174537	-383.38965	200.0	200.0	303999	-71.44853	265.99033	178.19757	-455.24017	-71.44476	265.98087	181.14418	-455.7162	70.36297	1008.3126	5391.856359243393	0.03482846859947024
77	-153.62044	146.23003	-4.8832116	-382.3379	-128.89842	136.30702	-6.0755014	-383.81122	200.0	200.0	307999	-74.64345	261.81528	174.51471	-458.24823	-74.642006	261.81207	177.28363	-457.91605	73.77763	975.77936	5462.017625331879	0.0321635064163628
78	-111.78908	133.52359	-4.765241	-376.52432	-100.2024	122.95052	-7.577608	-372.59998	200.0	200.0	311999	-79.94453	258.26044	166.85995	-454.71973	-79.93978	258.25436	171.03491	-456.6906	79.810165	950.74426	5532.49604678154	0.02203693471413821
79	-120.75548	130.43945	-3.9488766	-372.80402	-138.16426	135.5044	-6.8786845	-378.88242	200.0	200.0	315999	-83.66798	254.44336	161.72043	-462.3728	-83.67513	254.44226	168.02425	-456.5585	83.21123	958.752	5604.485061407089	0.027429722138983457
80	-124.97018	132.40034	-13.754159	-373.34265	-123.074356	137.32939	-7.7442174	-383.1733	200.0	200.0	319999	-86.13375	251.04338	157.81734	-462.24808	-86.13101	251.05437	157.96364	-457.34058	84.74813	952.2154	5675.261404514313	0.02688924824917504
81	-144.69507	141.66922	-5.6441293	-361.103	-124.40366	136.42775	-5.8851633	-382.825	200.0	200.0	323999	-91.60338	248.2199	147.09714	-456.20935	-91.60282	248.2109	150.13905	-456.18628	89.708405	881.50494	5746.257632017136	0.030908497475771596
82	-108.1675	120.71908	-6.1708093	-378.68307	-116.97436	141.98561	-5.9268513	-383.60648	200.0	200.0	327999	-94.37588	245.60399	137.24153	-461.38922	-94.36751	245.59544	136.90805	-451.63373	93.818436	892.50415	5817.546863794327	0.028543478851011963
83	-160.24454	155.30672	-6.2186346	-378.86917	-112.16322	131.49852	-5.215912	-382.7998	200.0	200.0	331999	-97.27524	242.80971	136.16429	-458.6995	-97.27848	242.8161	141.49669	-451.87878	95.86678	898.42285	5887.255659103394	0.031529758275034604
84	-186.41862	146.30235	-7.1762705	-383.8462	-112.821266	133.72588	-4.7437286	-380.80563	200.0	200.0	335999	-102.21727	240.36018	140.64157	-466.56982	-102.21789	240.36877	139.33925	-459.11285	101.18532	887.3869	5958.454397439957	0.02483176962327504
85	-141.35098	137.01111	-7.045945	-380.3388	-112.79828	126.23057	-6.2096	-381.17435	200.0	200.0	339999	-105.5691	237.78268	131.99872	-467.48572	-105.57072	237.78189	131.98114	-461.01474	104.67092	882.66504	6029.955591917038	0.0233926502565364
86	-162.16022	141.69066	-5.9893746	-383.31253	-117.59308	132.19798	-7.157098	-383.3878	200.0	200.0	343999	-108.61526	235.50603	126.67913	-460.00305	-108.61402	235.50375	129.12785	-456.30643	107.980064	857.19366	6099.386132001877	0.02203693471413821
87	-75.610565	112.69938	-6.9822745	-383.70517	-114.3904	133.12242	-6.487443	-382.781	200.0	200.0	347999	-110.02118	234.29178	131.57257	-465.51147	-110.01288	234.28647	131.63708	-459.78964	108.6264	851.1605	6171.41428565979	0.02075978934706192
88	-129.76218	142.32016	-9.440787	-357.71918	-104.1551	128.34273	-3.0006294	-383.652	200.0	200.0	351999	-109.97489	232.56627	134.6768	-470.9485	-109.98633	232.57195	139.9596	-467.43216	109.49236	867.17926	6242.800483465195	0.027429722138983453
89	-128.52881	147.1698	-4.320921	-355.7543	-101.56606	126.482735	-4.759607	-383.62473	200.0	200.0	355999	-110.71893	230.30573	135.87997	-456.7834	-110.71649	230.2936	137.55545	-453.9535	110.620125	869.60864	6314.794607877731	0.0321635064163628
90	-124.49452	131.55508	-6.155532	-380.79556	-137.47137	146.05003	-2.95915	-381.577	200.0	200.0	359999	-115.42214	227.18956	139.08873	-467.4344	-115.41602	227.18433	139.61794	-454.17023	115.225174	821.34314	6385.138496160507	0.03771424076969339
91	-128.53609	131.39151	-3.1655765	-380.60275	-118.75049	139.79663	-2.991884	-383.1691	200.0	200.0	363999	-117.9053	224.60419	133.83076	-462.47858	-117.89981	224.60545	135.69467	-458.4858	116.78823	860.1394	6456.994916677475	0.019949749518130264
92	-124.2995	136.63063	-3.3665748	-372.0181	-123.834496	135.7401	-4.2018204	-382.86978	200.0	200.0	367999	-121.2767	221.51799	132.31992	-461.66153	-121.28134	221.50835	141.508	-456.27493	120.6875	848.83527	6532.841193437576	0.02247987710189239
93	-74.088425	105.78931	-5.2826176	-299.70395	-125.26978	141.54672	-5.380442	-383.81168	200.0	200.0	371999	-124.81545	218.65526	135.53366	-468.5196	-124.80753	218.64735	135.78104	-463.09222	124.438576	791.346	6604.575190782547	0.027981059553977023
94	-48.48457	76.19371	-7.917365	-279.10855	-134.15479	140.30177	-5.931745	-383.61505	200.0	200.0	375999	-126.54215	215.4176	128.20808	-463.58328	-126.5457	215.4277	129.35431	-452.14914	126.46516	818.60815	6676.675204277039	0.02160272004130792
95	-129.4984	143.68845	-6.311754	-379.60513	-133.78369	140.70981	-7.43694	-383.83978	200.0	200.0	379999	-127.54129	213.16965	127.35941	-462.5836	-127.53545	213.16077	127.16205	-458.19757	126.70083	799.01105	6747.754355192184	0.020350739483444683
96	-96.54174	121.596405	-8.853665	-350.385	-120.50085	136.20694	-3.922381	-380.33798	200.0	200.0	383999	-128.62564	210.96304	137.78539	-467.6338	-128.63599	210.95969	139.91612	-457.10706	128.00089	771.1195	6818.0559594631195	0.027429722138983457
97	-134.23178	139.73767	-12.797166	-377.26132	-121.02037	135.67871	-5.5897403	-382.65344	200.0	200.0	387999	-131.43497	209.4916	149.59933	-469.12292	-131.43294	209.48439	146.96785	-459.08966	130.74649	781.28503	6889.022279500961	0.024342485661479302
98	-80.69481	104.6182	-6.7494903	-347.4324	-109.920906	132.75868	-6.7265334	-383.37146	200.0	200.0	391999	-131.96333	207.93594	166.97122	-474.80676	-131.96713	207.93445	171.63298	-464.4435	131.00049	781.3155	6961.111354112625	0.025330888192702863
99	-145.25375	139.05905	-6.3452935	-365.2194	-135.55757	142.521	-7.518525	-383.40848	200.0	200.0	395999	-133.60579	205.8809	182.81009	-470.58633	-133.60896	205.88145	175.39082	-461.86194	133.3473	774.1332	7041.988059520721	0.01701357056475169
100	-122.379654	130.41759	-8.24382	-380.24548	-126.546234	138.589	-4.326385	-382.58255	200.0	200.0	399999	-136.10461	203.39438	177.79454	-473.028	-136.1005	203.38802	183.98567	-465.71182	135.31044	758.0005	7113.612547636032	0.02075978934706192
