Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time	sigma
14	-136.48619	152.50853	-3.3447864	-381.7229	-152.94531	142.15547	-6.2104635	-382.9745	200.0	200.0	55999	-125.63525	182.51648	75.44753	-363.34863	-125.63443	182.52924	76.69082	-361.51996	125.052734	634.402	980.2840213775635	0.02247987710189239
15	-190.88979	143.80339	-10.91747	-383.34674	-115.95561	135.5376	-6.024203	-383.54318	200.0	200.0	59999	-129.7882	190.54483	79.51551	-372.3961	-129.79147	190.5456	84.91646	-371.9438	128.95888	716.87415	1050.395325422287	0.020350739483444683
16	-62.34427	101.75976	-4.20672	-378.80707	-107.2515	129.74577	-5.5812225	-381.17676	200.0	200.0	63999	-128.12692	198.88297	84.9025	-381.45288	-128.13063	198.88734	86.27882	-381.53195	126.92949	721.5744	1121.972488641739	0.01701357056475169
17	-115.89061	138.58424	-5.728075	-379.98505	-124.78363	141.09991	-4.24386	-383.77658	200.0	200.0	67999	-123.80876	206.80798	88.94118	-387.80145	-123.81331	206.80318	91.44827	-387.72485	123.07228	803.5901	1193.6280422210693	0.016678336010931955
18	-108.94232	138.94069	-5.64829	-381.6569	-114.16898	133.44142	-6.8429565	-383.50455	200.0	200.0	71999	-119.43337	212.5802	97.91121	-393.16428	-119.42979	212.57188	101.196144	-392.36652	118.627014	804.32074	1264.7479286193848	0.012876475349476793
19	-95.47771	115.46436	-5.7339892	-338.32684	-113.04326	134.9978	-5.46521	-383.6416	200.0	200.0	75999	-114.48981	217.29169	100.928566	-398.96298	-114.49307	217.29936	104.161804	-398.08234	113.99715	808.1463	1335.5701775550842	0.0157117469710671
20	-136.47072	141.81479	-5.5012026	-381.22815	-155.78374	143.28079	-4.2368994	-382.74026	200.0	200.0	79999	-116.19731	221.5181	105.99602	-404.9728	-116.20082	221.53506	108.67891	-405.2117	115.564514	804.84186	1406.3331973552704	0.02160272004130792
21	-92.63371	131.58742	-2.5824764	-378.8212	-112.51921	127.4349	-2.149273	-383.7613	200.0	200.0	83999	-114.44112	223.97061	114.75647	-410.70096	-114.44589	223.96478	115.27625	-410.75677	114.25924	836.90607	1477.886113166809	0.021177061112937868
22	-160.55829	150.4393	-2.624292	-382.43127	-125.35714	136.77876	-1.62695	-382.1663	200.0	200.0	87999	-115.9329	225.24617	112.952896	-414.26297	-115.93369	225.2359	114.84283	-413.95883	115.45782	866.0911	1548.623692035675	0.023392650256536397
23	-145.08537	144.02893	-1.1392405	-382.22955	-130.06859	148.27034	-0.6613731	-383.82172	200.0	200.0	91999	-119.60308	226.23068	117.154594	-417.9054	-119.60433	226.23265	118.66966	-416.6378	118.86287	881.54803	1618.1398375034332	0.024831769623275036
24	-168.81061	161.98329	-0.7045884	-383.65164	-136.49927	143.5711	-1.4587618	-383.25748	200.0	200.0	95999	-122.81184	226.69048	120.2337	-423.49176	-122.81935	226.69736	123.28776	-421.18634	122.005844	899.72723	1688.6798272132874	0.02203693471413821
25	-112.34364	134.1796	-1.0961269	-381.4661	-99.71247	132.00092	-0.61992943	-383.6831	200.0	200.0	99999	-127.42532	226.97539	114.97054	-423.0554	-127.42748	226.97937	116.545876	-422.44797	126.76756	900.4951	1760.3369250297546	0.02160272004130792
26	-125.09303	148.71327	-1.4807851	-383.80673	-138.9579	145.21997	-1.4371125	-383.70016	200.0	200.0	103999	-125.84448	225.65317	112.77023	-425.29547	-125.8461	225.65518	115.555885	-425.37204	125.39841	893.4324	1831.8114793300629	0.023392650256536397
27	-116.701096	125.9824	-3.4950998	-381.70337	-108.371315	127.353516	-1.6653515	-383.37204	200.0	200.0	107999	-130.0137	225.06659	105.164536	-430.42023	-130.02158	225.07416	106.54309	-428.14832	129.43869	857.3169	1901.8103501796722	0.02386284252669278
28	-185.5091	144.48479	-2.0647256	-383.5397	-124.70249	132.82149	-1.8045213	-383.06268	200.0	200.0	111999	-132.84998	224.16255	99.56486	-429.9073	-132.84662	224.17107	102.268	-428.63327	132.3143	881.373	1973.7057712078094	0.02635942383018825
29	-150.08017	157.2834	-5.9735675	-383.5756	-122.14249	140.70578	-1.8178023	-383.80945	200.0	200.0	115999	-136.66267	223.23209	97.93345	-430.28058	-136.66463	223.23438	98.22649	-428.43042	136.1511	848.2959	2044.3166596889496	0.02386284252669278
30	-126.91756	128.56387	-1.4748496	-358.57513	-112.435234	135.92769	-1.7472405	-383.34412	200.0	200.0	119999	-137.45679	222.28918	100.01784	-427.97992	-137.45766	222.27809	99.71851	-428.0325	137.2104	931.8132	2114.556191444397	0.023392650256536397
31	-120.08496	147.74754	-3.0467272	-382.3084	-134.97993	144.54298	-1.4652288	-382.34378	200.0	200.0	123999	-137.95671	220.5999	95.30747	-426.26508	-137.9598	220.59529	100.476006	-425.7135	137.42273	906.05457	2183.6841373443604	0.020350739483444683
32	-144.75992	152.89767	-3.746301	-380.0343	-120.32635	143.15714	-1.1632571	-383.6209	200.0	200.0	127999	-138.3982	218.36191	95.63262	-423.97903	-138.40277	218.36458	97.89053	-423.60992	137.41016	862.6448	2255.3632776737213	0.02203693471413821
33	-114.5271	136.62955	-2.4365878	-377.16013	-119.86785	140.50157	-1.9688181	-383.4789	200.0	200.0	131999	-139.04369	216.27959	89.30032	-423.1365	-139.05225	216.27235	90.43422	-424.26407	138.68018	822.4865	2327.7064912319183	0.02386284252669278
34	-130.92134	138.57541	-1.0234448	-339.02194	-133.54036	146.20262	-2.2344127	-383.7765	200.0	200.0	135999	-140.42038	215.43555	88.67051	-426.6676	-140.42125	215.44815	90.78454	-425.4701	140.64403	810.5694	2399.093197107315	0.01879356647806952
35	-131.46196	146.14478	-0.6377444	-383.1428	-121.34415	141.13577	-1.6747081	-383.63495	200.0	200.0	139999	-140.59544	213.84018	90.43246	-426.2517	-140.59679	213.84167	93.62795	-425.18246	140.08475	837.20825	2469.678993701935	0.025330888192702863
36	-147.91965	146.70387	-3.2115946	-382.1438	-96.17241	125.06936	-1.0289325	-383.6299	200.0	200.0	143999	-141.57216	212.80417	88.46453	-425.1013	-141.57793	212.81348	87.54287	-423.23636	141.36722	825.35785	2540.59032535553	0.021177061112937868
37	-106.40497	133.53452	-3.4026258	-355.88864	-108.2457	137.05833	-3.0755038	-381.16528	200.0	200.0	147999	-141.932	211.18993	82.87435	-423.72568	-141.93245	211.19499	82.49714	-421.0928	141.23073	839.10223	2611.489890575409	0.026889248249175036
38	-140.5721	153.2812	-3.376546	-380.3297	-123.37753	139.88855	-1.388302	-383.76157	200.0	200.0	151999	-141.2288	210.23221	79.86934	-424.61273	-141.23137	210.24092	79.26994	-422.41333	140.25188	800.04095	2682.8463509082794	0.02160272004130792
39	-109.54918	125.481415	-2.5041988	-352.05432	-130.62276	141.61644	-1.155411	-383.36023	200.0	200.0	155999	-140.69562	208.97452	85.38834	-425.5094	-140.70013	208.97745	87.682076	-424.2394	140.05754	818.67725	2754.0954327583313	0.01879356647806952
40	-124.49321	141.86606	-11.506744	-382.32108	-122.248985	143.27142	-0.7796636	-383.67313	200.0	200.0	159999	-140.61092	207.25403	81.99284	-424.78745	-140.62112	207.25787	83.80936	-421.66086	141.05809	836.0975	2824.202521085739	0.018060247988155954
41	-90.21732	119.83974	-3.5812078	-348.35187	-117.74379	144.7347	-0.9229455	-383.61346	200.0	200.0	163999	-140.09244	205.06639	74.45329	-424.7887	-140.0931	205.08005	74.268265	-421.697	139.8524	803.3384	2895.286754131317	0.01842325897271789
42	-121.418015	132.056	-2.537945	-336.06308	-147.53928	156.54463	-0.6810576	-383.69577	200.0	200.0	167999	-139.50613	203.43718	71.352425	-419.8989	-139.50584	203.44122	72.90529	-418.6135	139.73322	732.17377	2967.1999197006226	0.015402163485018234
43	-92.53183	123.59784	-2.66832	-383.18982	-103.33057	126.76288	-2.170861	-383.35022	200.0	200.0	171999	-139.32124	202.04616	67.47587	-417.75296	-139.32243	202.05379	67.502945	-417.20163	139.15726	718.4162	3037.65895485878	0.018060247988155954
44	-145.41074	144.45497	-4.655825	-383.276	-107.729454	132.69635	-1.1037232	-383.4537	200.0	200.0	175999	-141.83363	201.36229	68.50901	-417.36475	-141.8379	201.36894	68.51889	-416.1582	142.25978	716.25574	3107.524085998535	0.02386284252669278
45	-79.63139	119.046425	-2.4931645	-374.40823	-96.28164	127.47736	-1.43719	-377.09674	200.0	200.0	179999	-141.522	200.62073	67.19867	-419.7308	-141.52419	200.62106	66.54645	-418.46622	141.51747	713.63165	3178.330005645752	0.01701357056475169
46	-123.296936	140.6635	-8.923407	-371.88754	-101.16067	133.83447	-1.1843733	-381.8615	200.0	200.0	183999	-142.09204	200.11435	64.38144	-422.83228	-142.09734	200.10114	63.079895	-420.309	141.77426	746.0792	3250.3282396793365	0.0157117469710671
47	-105.15596	128.32797	-2.445881	-383.51007	-103.659454	132.62381	-1.0395749	-383.71814	200.0	200.0	187999	-141.90279	199.09996	62.183434	-423.08365	-141.90208	199.10614	61.835777	-421.66626	141.68828	720.616	3320.7944366931915	0.014509534723667753
48	-107.667984	132.56491	-1.1232412	-365.90378	-106.103386	131.73006	-1.457978	-383.61093	200.0	200.0	191999	-142.2649	197.80464	60.998146	-422.32465	-142.26842	197.8056	61.758995	-422.21423	141.89008	731.30585	3391.2452480793	0.0123740397170647
49	-189.82607	140.91084	-7.374974	-381.78546	-131.74681	143.88574	-6.59756	-383.54993	200.0	200.0	195999	-142.52946	197.43484	67.80642	-420.5453	-142.52782	197.43881	68.02723	-419.34253	141.61806	696.531	3462.127376317978	0.026359423830188255
50	-167.12076	138.19585	-9.790171	-383.5206	-111.15247	131.87474	-4.3777857	-382.44385	200.0	200.0	199999	-130.17084	209.6733	121.56931	-419.8836	-130.1619	209.697	131.68999	-419.09378	126.89423	759.4275	3532.8621003627777	0.030908497475771596
51	-124.60182	132.45103	-2.9973075	-361.8846	-117.45847	132.6825	-2.5630744	-383.55612	200.0	200.0	203999	-100.72668	232.41618	140.82129	-415.04263	-100.72392	232.41357	144.08629	-413.23108	98.676346	816.61206	3604.1750571727753	0.041659984797288614
52	-72.373344	99.952515	-4.665132	-336.54266	-124.39588	134.22226	-4.103907	-383.60898	200.0	200.0	207999	-89.02885	239.68765	149.44637	-412.54214	-89.033	239.68959	149.20708	-412.25278	87.97129	855.6643	3674.7303059101105	0.032809992895331694
53	-69.29347	112.849785	-2.6516051	-358.95148	-114.83516	136.1447	-2.6197193	-382.13797	200.0	200.0	211999	-84.62978	240.98845	160.394	-415.1262	-84.63124	240.99194	156.63026	-417.8457	83.79753	832.5885	3745.631170988083	0.028543478851011963
54	-101.183334	133.63211	-4.135109	-381.4482	-125.32317	139.75055	-3.6381176	-380.92673	200.0	200.0	215999	-82.50547	241.46278	158.90218	-420.17444	-82.50943	241.45996	158.66628	-418.4922	81.93918	844.5414	3815.2690913677216	0.031529758275034604
55	-98.62868	136.7507	-3.6316104	-381.3437	-110.01081	135.95839	-4.903778	-382.5077	200.0	200.0	219999	-81.94276	241.52168	160.88332	-416.08652	-81.94124	241.52646	159.69362	-419.78207	81.03654	833.83185	3886.4315571784973	0.0321635064163628
56	-140.37187	144.22614	-8.463219	-383.5266	-114.69992	131.79938	-4.913669	-383.56412	200.0	200.0	223999	-79.83141	243.3064	171.00165	-413.72348	-79.83495	243.30608	172.18535	-414.1818	78.91428	836.14484	3956.9190125465393	0.028543478851011963
57	-139.91151	140.5259	-4.1562514	-380.01697	-134.39227	141.4144	-4.665302	-383.33292	200.0	200.0	227999	-75.92591	247.39171	177.52863	-418.367	-75.9257	247.38756	178.05194	-417.1335	74.309456	864.2305	4028.8858830928802	0.029702458551713242
58	-104.42114	134.8741	-4.4662232	-346.8012	-131.60608	142.97328	-3.2759302	-383.5345	200.0	200.0	231999	-70.89237	251.03137	185.77109	-417.79596	-70.89044	251.03177	183.41934	-414.36743	68.86091	868.36273	4100.406450748444	0.023862842526692782
59	-176.05946	141.042	-7.5331044	-383.39822	-111.44339	134.02757	-3.6864681	-379.7286	200.0	200.0	235999	-69.15661	253.02113	186.3814	-415.49643	-69.1528	253.02145	190.01595	-414.08817	67.8849	884.7261	4171.411662578583	0.030908497475771596
60	-122.04751	146.42441	-3.0951538	-383.347	-99.15146	133.47658	-3.2770457	-383.64774	200.0	200.0	239999	-69.35374	252.95802	188.6196	-414.45026	-69.35478	252.97041	186.20633	-415.77756	68.9691	876.17194	4242.740688323975	0.027981059553977023
61	-220.98625	148.38544	-9.176203	-382.50723	-120.7755	139.07556	-4.7496324	-383.42786	200.0	200.0	243999	-73.84074	250.22447	184.20967	-415.34448	-73.84417	250.22852	183.16403	-414.58936	73.437485	875.5241	4313.102695941925	0.025840039045376195
62	-98.602066	116.916595	-4.5401597	-351.78958	-116.383095	137.54602	-4.021295	-381.8887	200.0	200.0	247999	-79.2449	246.43486	180.8	-412.2183	-79.24682	246.43457	178.20831	-411.64557	78.97112	838.0361	4383.713536500931	0.025840039045376195
63	-110.20968	134.59853	-3.2211087	-383.39062	-101.176796	127.262924	-4.7712545	-381.79565	200.0	200.0	251999	-80.61678	243.2954	177.66737	-413.43906	-80.624664	243.28876	179.98384	-412.91992	79.21022	850.4696	4455.08095407486	0.02688924824917504
64	-116.16838	134.28958	-11.0907	-370.85574	-120.27937	141.02129	-3.3995752	-383.1388	200.0	200.0	255999	-83.90022	240.29675	173.32355	-414.84082	-83.90262	240.30482	171.97905	-415.75006	83.15594	862.6051	4526.1576952934265	0.030908497475771596
65	-117.52842	137.91698	-5.0907874	-373.53375	-104.669304	131.48555	-4.7896204	-383.4457	200.0	200.0	259999	-85.09346	238.34169	169.32076	-414.2467	-85.08968	238.35114	167.37486	-415.47705	84.43239	817.3106	4597.093635082245	0.027429722138983457
66	-126.499405	140.34862	-3.4334853	-377.51312	-97.455605	126.10181	-3.9391894	-383.41696	200.0	200.0	263999	-87.69065	235.87634	169.80676	-415.2262	-87.69246	235.8734	165.74648	-414.44095	86.37543	800.0033	4668.303471088409	0.025840039045376195
67	-100.39535	133.92726	-4.4661646	-383.75183	-139.91513	146.79633	-4.856376	-383.54706	200.0	200.0	267999	-90.15942	232.80963	167.74525	-413.64865	-90.15923	232.83112	165.26334	-415.28397	89.38118	768.21985	4739.6473841667175	0.01842325897271789
68	-159.55646	137.17963	-3.3581746	-357.6393	-131.24304	139.57355	-3.462997	-383.77676	200.0	200.0	271999	-94.7513	230.64522	160.81451	-413.4676	-94.74924	230.64578	158.83214	-412.7504	93.99055	760.5998	4810.135038137436	0.027981059553977023
69	-135.78625	144.00633	-3.0305467	-383.59293	-126.23533	139.44946	-2.8055005	-379.78677	200.0	200.0	275999	-95.83821	228.2428	151.87247	-415.93918	-95.84538	228.25557	151.13165	-416.57837	95.27193	772.1987	4881.715704679489	0.03624264408676782
70	-91.33604	108.56031	-2.9648886	-382.1539	-112.66445	133.83318	-3.59932	-382.60965	200.0	200.0	279999	-98.37251	226.23378	147.62418	-415.85287	-98.37624	226.24591	143.81677	-415.47247	97.92776	733.2264	4952.071613550186	0.023862842526692782
71	-153.91324	160.84213	-4.1497684	-382.31882	-115.201614	135.53654	-3.8296363	-383.80783	200.0	200.0	283999	-100.05856	224.89827	143.20181	-415.4325	-100.05534	224.9053	141.50865	-415.9407	99.531204	739.8114	5023.283803462982	0.022931722631640426
72	-125.77256	140.81197	-3.431482	-379.15842	-125.221146	145.43098	-3.456252	-383.51648	200.0	200.0	287999	-102.02338	223.29295	138.0111	-417.73016	-102.02791	223.29683	133.87054	-414.7196	101.851006	752.3508	5094.916210174561	0.022036934714138215
73	-107.2347	143.9588	-3.248222	-380.2921	-130.83846	140.00606	-3.584144	-383.42636	200.0	200.0	291999	-103.34557	220.73547	132.18164	-417.1668	-103.344	220.74188	131.13824	-412.70743	102.90059	732.7816	5165.467490196228	0.022931722631640426
74	-139.68394	150.55649	-3.5672417	-378.8628	-129.00381	144.06223	-4.3494954	-383.6574	200.0	200.0	295999	-105.99675	218.93494	125.33071	-418.00903	-105.9998	218.9447	124.49079	-413.42322	105.4362	693.61426	5236.927572250366	0.0173555433331032
75	-112.872055	143.64197	-4.51722	-379.7844	-126.821106	140.2662	-4.461174	-382.1015	200.0	200.0	299999	-106.20862	219.11053	128.9206	-419.30585	-106.20849	219.10979	125.64947	-418.44525	105.730385	706.1739	5307.524856805801	0.021177061112937868
76	-107.08128	127.33019	-2.5118787	-359.13495	-115.07782	136.01207	-3.2899954	-382.95306	200.0	200.0	303999	-106.27237	218.45198	124.66501	-417.65576	-106.27438	218.45291	122.24263	-416.19025	105.856575	723.5261	5376.022344827652	0.0321635064163628
77	-139.33939	132.05133	-6.8077807	-382.85812	-84.19061	125.92646	-2.8029063	-383.45227	200.0	200.0	307999	-102.65047	215.02676	125.67707	-416.16037	-102.6329	215.03268	122.328964	-415.148	100.839005	735.25024	5446.777212142944	0.03346947375252786
78	-38.3851	61.881428	-1.7017666	-242.34956	-69.512665	115.22427	-1.517189	-383.76657	200.0	200.0	311999	-84.30517	203.6565	117.72715	-416.37042	-84.30588	203.67392	117.82697	-416.1114	81.19037	676.49164	5517.416227579117	0.03346947375252786
79	-48.52897	70.252045	-2.4628124	-332.19266	-44.13884	73.557106	-2.1825147	-383.79532	200.0	200.0	315999	-70.42242	187.09708	108.047035	-422.27975	-70.41926	187.10655	107.67222	-420.24863	67.140724	540.1439	5588.084406852722	0.028543478851011963
80	-25.465115	11.508341	-2.0669837	-63.818348	-27.801487	20.320877	-2.1931965	-106.30544	200.0	200.0	319999	-62.41315	172.6327	85.742455	-436.8552	-62.40292	172.60762	88.706665	-431.27496	59.747463	477.73364	5659.696229219437	0.027429722138983457
81	-44.057785	81.12528	-1.8451283	-379.002	-37.9787	44.269505	-1.1106023	-381.18018	200.0	200.0	323999	-54.236607	157.14597	84.3831	-436.1079	-54.24464	157.18	84.24176	-427.41754	51.322586	375.29184	5729.76282286644	0.01879356647806952
82	-30.226025	17.002546	-5.9283266	-67.95093	-40.395245	56.905933	-0.87370914	-382.62253	200.0	200.0	327999	-48.59313	143.27911	74.992165	-414.567	-48.59198	143.30939	81.12851	-413.13574	45.54004	320.92993	5798.9820125103	0.016678336010931955
83	-35.714626	28.145645	-8.220793	-99.554726	-43.471603	64.643196	-0.3323847	-381.91046	200.0	200.0	331999	-42.291466	125.70932	57.573246	-419.0321	-42.295536	125.73	60.26948	-418.71548	40.20074	233.8501	5870.747833967209	0.009553352162097802
84	-33.11994	24.75119	-1.2504584	-84.52758	-53.902054	86.32286	-5.636188	-382.73117	200.0	200.0	335999	-39.93072	115.74086	47.80505	-433.84744	-39.932034	115.75876	49.459503	-433.39136	38.22863	188.71288	5942.314455032349	0.008999689885009708
85	-51.83087	82.031204	-1.0709802	-379.69193	-31.689186	41.61565	-0.20554112	-378.7525	200.0	200.0	339999	-38.95107	110.91753	43.217476	-451.9604	-38.955383	110.95081	45.879112	-453.83374	37.301407	164.29893	6013.812280654907	0.011202056732711525
86	-47.760773	78.22472	-2.1264918	-379.3482	-39.18467	58.36963	-0.048986193	-382.90372	200.0	200.0	343999	-38.334484	107.13438	38.240982	-476.33493	-38.32921	107.12721	37.943123	-476.79846	36.313477	170.1984	6084.919202566147	0.0126227579153777
87	-47.152225	79.71028	-3.405481	-382.47726	-33.934383	44.697083	-0.13390055	-380.97867	200.0	200.0	347999	-38.369213	105.39221	34.49375	-488.26416	-38.369328	105.40991	35.309906	-490.9091	36.678215	191.4259	6155.74481344223	0.014223639568344036
88	-29.263403	30.581795	-0.19226575	-126.346054	-35.715244	28.241077	-0.86891836	-161.63496	200.0	200.0	351999	-37.765373	104.16392	33.666737	-501.18048	-37.767857	104.185646	35.291798	-501.30362	36.50032	162.23254	6226.7757403850555	0.0126227579153777
89	-55.839424	80.996666	-2.6470256	-380.29495	-44.007164	73.467896	-1.5275376	-383.64417	200.0	200.0	355999	-39.315697	105.833984	35.14999	-506.77948	-39.31815	105.85538	36.899998	-507.03027	37.561314	194.44398	6298.09110045433	0.013399311883331702
90	-60.552513	83.634415	-9.594183	-383.6364	-39.355392	57.06189	-0.444933	-382.2704	200.0	200.0	359999	-39.740112	105.61509	38.565598	-515.5734	-39.73989	105.61969	36.54015	-515.9182	38.19979	168.4963	6369.461604118347	0.014801176371613475
91	-52.98528	78.43163	-3.578019	-378.14087	-45.83474	65.90701	-1.7574154	-381.35443	200.0	200.0	363999	-40.306557	106.223434	34.539165	-525.7748	-40.308144	106.23676	36.244022	-526.11554	38.68273	180.60959	6439.930468797684	0.015098680016682907
92	-24.484217	15.439081	-2.6692476	-69.19021	-37.324677	44.558178	-1.9013987	-378.1914	200.0	200.0	367999	-40.182823	106.4677	33.652473	-534.1792	-40.18572	106.49087	33.224976	-535.09247	38.67312	169.83641	6511.674241542816	0.01634970690219778
93	-29.058636	17.530512	-12.939363	-68.060104	-42.74668	64.04402	-2.9837987	-381.5139	200.0	200.0	371999	-40.58213	106.19431	33.534424	-541.0644	-40.583523	106.20863	29.951195	-541.3075	38.902756	176.22006	6582.87415266037	0.011891208949948886
94	-57.32682	79.07854	-3.4062662	-378.37106	-34.66065	42.582333	-2.1887865	-382.64905	200.0	200.0	375999	-41.532368	106.12605	27.327713	-548.9276	-41.538334	106.15367	26.317308	-548.62146	40.172672	160.0165	6653.797809123993	0.011656905156307112
95	-42.05443	26.073063	-3.4653425	-85.309875	-36.546818	63.900314	-1.9778705	-382.34113	200.0	200.0	379999	-42.47504	105.76109	25.057247	-555.62805	-42.47587	105.773705	24.099924	-556.16693	40.938564	169.38216	6725.101367473602	0.011891208949948886
96	-33.070473	30.560125	-2.4646006	-90.31496	-35.41799	43.712254	-2.3374488	-382.9642	200.0	200.0	383999	-43.764484	106.468895	22.509224	-563.46606	-43.76573	106.47632	22.466091	-562.85675	42.56713	173.52397	6796.674484729767	0.01394337767703562
97	-26.710312	21.882887	-2.2966893	-80.01899	-45.65689	73.77119	-1.8828455	-383.78952	200.0	200.0	387999	-44.347294	106.23051	23.49949	-567.4131	-44.345634	106.230415	22.173916	-566.5324	42.86769	187.7655	6867.663815021515	0.014509534723667753
98	-30.565735	19.917055	-12.069737	-86.06349	-47.094547	73.56518	-1.1792622	-383.0968	200.0	200.0	391999	-44.363754	104.84952	22.101383	-561.79126	-44.36586	104.86173	21.079594	-562.15845	42.83309	195.55066	6938.949540138245	0.015402163485018234
99	-47.02664	79.85349	-2.3039641	-381.27936	-34.48433	43.490154	-1.7533838	-378.66318	200.0	200.0	395999	-44.45692	104.45931	19.614624	-566.97217	-44.457676	104.46121	19.308954	-566.6026	43.32222	173.58174	7009.526634693146	0.011891208949948886
100	-39.36938	29.340342	-6.508589	-125.514915	-41.649555	55.517876	-2.3360782	-383.66437	200.0	200.0	399999	-44.787804	104.509155	20.63495	-567.67365	-44.789467	104.51429	20.231508	-567.7609	43.549694	182.62929	7080.588011741638	0.0157117469710671
