Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time	sigma
24	-97.00638	127.01732	-2.1468272	-353.12143	-112.52908	136.9459	-1.8128405	-383.81332	200.0	200.0	95999	-30.5534	76.55005	61.50597	-145.4137	-30.556322	76.55231	58.670933	-144.02243	30.066109	93.70374	1728.456699371338	0.028998433576018532
25	-89.68031	122.869255	-2.4728851	-366.0945	-143.09874	149.93407	-3.3904672	-382.96298	200.0	200.0	99999	-28.005157	78.675125	59.146805	-150.53531	-28.00613	78.67095	57.73632	-147.76578	27.666578	93.242874	1801.3389065265656	0.022365815767233392
26	-158.34976	139.28339	-1.645129	-382.00494	-119.76796	136.52043	-1.8171544	-383.6072	200.0	200.0	103999	-25.611706	80.94281	69.139366	-153.64384	-25.614748	80.945435	68.83518	-150.64772	25.36553	88.01323	1873.3902163505554	0.018679529697717148
27	-139.99832	132.42871	-0.94087416	-349.40384	-116.48012	136.49072	-2.1489837	-383.80847	200.0	200.0	107999	-26.3408	82.817856	75.45137	-153.98743	-26.34277	82.81743	74.68061	-151.56953	25.820808	108.03566	1945.9087252616882	0.01829317599145992
28	-141.66708	124.63504	-1.8824136	-338.9092	-117.52416	137.56926	-1.4365708	-380.58878	200.0	200.0	111999	-25.771057	84.68132	75.49016	-158.34914	-25.770555	84.67872	75.07849	-153.4932	25.176773	105.17398	2017.8859150409698	0.014681986211717846
29	-154.4122	147.91318	-2.6994777	-381.62027	-123.17872	135.80595	-2.3472342	-383.32187	200.0	200.0	115999	-25.447582	86.36978	75.01697	-160.38603	-25.447792	86.37667	73.496185	-156.09885	25.10407	108.21703	2090.284292459488	0.0236470340086972
30	-151.70212	156.78142	-2.477033	-377.86322	-121.52002	135.00726	-1.2672297	-383.69937	200.0	200.0	119999	-24.939915	87.55122	71.67992	-158.25386	-24.941145	87.5493	71.78847	-158.02835	24.751707	112.64122	2163.2587728500366	0.02225432139439299
31	-165.67162	135.3815	-8.705927	-378.25623	-116.950905	137.53905	-2.3052828	-383.05057	200.0	200.0	123999	-26.019768	88.16166	69.16704	-158.31363	-26.019257	88.16313	71.2775	-160.04742	25.757002	107.626076	2236.3029482364655	0.01858641158969572
32	-100.767296	134.39798	-2.6700692	-364.8321	-105.31666	125.497406	-2.6394937	-381.85886	200.0	200.0	127999	-24.53097	88.81388	76.429695	-162.18495	-24.532127	88.820595	77.385574	-160.35674	24.000385	115.659454	2309.0059587955475	0.024533524216301617
33	-105.425316	140.95145	-1.5613481	-379.64038	-113.74485	138.06677	-2.6768508	-382.92258	200.0	200.0	131999	-22.808647	90.396095	77.26437	-162.29689	-22.810717	90.39652	77.27757	-160.5307	22.415903	111.84082	2381.0174646377563	0.01930247018889986
34	-124.5099	145.66832	-2.5658126	-379.36737	-129.10461	140.25148	-1.9198568	-383.5762	200.0	200.0	135999	-22.855875	90.63238	91.1813	-164.48021	-22.855377	90.633286	88.69782	-164.05586	22.608812	115.39203	2451.7658953666687	0.02400208868780521
35	-161.7065	145.57886	-3.193339	-381.1632	-148.31775	146.12567	-3.2225032	-383.40314	200.0	200.0	139999	-22.869888	91.57025	74.98357	-165.40175	-22.87063	91.57725	75.35489	-164.90796	22.407282	118.10417	2525.8282873630524	0.02004611560415075
36	-127.246765	147.2395	-2.4891975	-364.54962	-97.77006	125.40486	-2.3183737	-383.5237	200.0	200.0	143999	-22.031204	92.08221	75.2902	-167.38283	-22.03191	92.08092	75.81266	-164.8121	21.705372	119.20564	2598.1980879306793	0.01963149643626715
37	-89.238846	138.75935	-2.5083876	-383.2248	-112.16514	140.63019	-2.624745	-383.61996	200.0	200.0	147999	-22.143484	91.290085	78.1885	-163.75362	-22.143875	91.29292	72.191185	-164.56223	21.774153	118.02888	2671.516402721405	0.016725432137638503
38	-81.99997	112.256256	-2.0770655	-357.96045	-113.77922	132.97183	-2.3419635	-382.56622	200.0	200.0	151999	-21.307087	91.17569	73.367516	-168.83589	-21.307583	91.17704	73.14529	-165.02956	20.661308	113.95691	2743.7920351028442	0.023435270929063654
39	-103.35984	133.57057	-1.1188155	-381.25858	-126.67819	141.53078	-1.6844431	-383.4502	200.0	200.0	155999	-19.653126	91.82153	74.477554	-165.29683	-19.65411	91.82818	74.91438	-164.8477	19.17694	113.14086	2816.0236115455627	0.019966131202668377
40	-174.38115	141.75468	-2.6465998	-383.58902	-130.33006	144.82806	-2.534867	-382.86725	200.0	200.0	159999	-20.173782	91.61446	77.905975	-167.26732	-20.174606	91.61838	79.6637	-166.69159	19.957579	112.29102	2888.653302669525	0.014221098174527741
41	-112.070206	136.32784	-7.2383676	-382.96707	-95.9919	127.67234	-2.547636	-383.0974	200.0	200.0	163999	-20.463182	91.39486	77.05971	-168.50327	-20.463097	91.39544	78.80474	-167.0602	20.163149	116.10402	2960.8165214061737	0.015384027492190429
42	-99.53866	111.84646	-2.4160776	-336.8255	-125.2607	136.59569	-2.626134	-383.50677	200.0	200.0	167999	-21.016907	91.10884	90.87499	-169.2336	-21.018272	91.11121	79.29761	-169.52501	20.544064	111.50683	3032.9011840820312	0.01567756887590755
43	-140.49973	137.18343	-3.127954	-359.00894	-113.3732	136.24342	-2.7142239	-382.95004	200.0	200.0	171999	-21.566992	90.607346	76.47591	-170.45331	-21.565128	90.60945	77.00386	-168.0853	21.310171	117.96737	3104.589225292206	0.016959600984238342
44	-105.92255	136.56549	-3.484692	-383.09515	-109.70305	139.08958	-1.164879	-382.04233	200.0	200.0	175999	-22.122007	90.19952	90.10138	-167.63007	-22.12385	90.19926	78.97755	-166.89694	21.964207	117.01545	3178.384701728821	0.01763059819400437
45	-95.98421	132.6448	-1.5051568	-370.26025	-118.22562	139.14447	-0.83122367	-381.258	200.0	200.0	179999	-20.451876	90.08503	77.66852	-166.76836	-20.453188	90.08729	76.35374	-164.31462	20.055712	110.97073	3250.7155270576477	0.019846752588615006
46	-118.084656	125.121994	-5.6014633	-348.60477	-129.96385	137.44382	-2.757816	-382.73004	200.0	200.0	183999	-20.21327	89.854385	73.57186	-163.474	-20.213316	89.856606	74.49778	-165.74379	20.022364	113.59624	3324.3005826473236	0.01724869112731751
47	-129.05444	152.74197	-2.9400933	-381.5556	-122.28034	138.52983	-3.0296288	-381.9657	200.0	200.0	187999	-20.436226	89.62072	75.75187	-166.598	-20.43561	89.623505	75.762695	-165.38402	20.156641	110.46503	3396.118838071823	0.016232814476384586
48	-97.826096	125.77198	-3.1417036	-378.2528	-151.35405	143.52841	-2.0398018	-383.7356	200.0	200.0	191999	-19.97656	89.54821	72.51864	-164.67824	-19.977478	89.54496	72.1483	-167.93936	19.404976	109.77406	3469.0096666812897	0.01939744261660078
49	-75.97157	106.250374	-1.8102208	-336.8825	-132.92126	140.50487	-3.1374648	-383.72913	200.0	200.0	195999	-19.31413	89.832985	78.42427	-167.97597	-19.313526	89.83469	72.284904	-167.76717	18.999493	114.53786	3541.3650102615356	0.01719704837385378
50	-86.74081	114.33976	-3.0968082	-337.34512	-114.5949	135.29039	-1.8415368	-382.12933	200.0	200.0	199999	-17.731653	90.247604	71.04108	-164.76784	-17.731947	90.24922	72.83976	-165.49141	17.332563	107.750885	3612.701628446579	0.016841357225123452
51	-79.89697	100.93975	-1.1041385	-277.58884	-140.35106	146.81145	-2.9281363	-383.44278	200.0	200.0	203999	-16.643911	90.035416	77.45563	-163.21121	-16.644249	90.0399	73.97479	-162.76176	16.356491	107.840096	3685.543805837631	0.016493022931507718
52	-184.76747	140.8024	-3.5212042	-383.6531	-117.98409	139.12708	-3.5116324	-383.45358	200.0	200.0	207999	-17.597006	89.677895	72.72648	-168.8958	-17.597675	89.685684	75.22442	-165.9707	17.43539	111.94567	3757.8647763729095	0.011515869352253004
53	-135.19589	142.13503	-5.1344614	-381.31946	-122.61273	140.45808	-3.6810849	-383.6742	200.0	200.0	211999	-18.839748	89.226875	72.34373	-169.6148	-18.839283	89.229546	73.15171	-167.13672	18.403368	107.988	3830.2061495780945	0.014607490833688732
54	-182.38435	150.39847	-7.891352	-383.66428	-136.26706	139.9884	-3.0796676	-383.37	200.0	200.0	215999	-19.473564	89.10141	70.26659	-165.56354	-19.474136	89.10393	68.01699	-163.00601	18.996004	112.963936	3902.2798409461975	0.022163545918237416
55	-66.89079	101.57844	-3.2096856	-383.13034	-127.66601	139.35506	-1.0066562	-379.88904	200.0	200.0	219999	-17.533392	89.99405	65.83107	-160.87859	-17.535118	89.99634	69.01807	-160.8067	16.95286	106.34947	3974.2023541927338	0.01709422626075431
56	-105.47914	130.82277	-8.043964	-380.44592	-125.763084	140.50812	-1.6144161	-383.22186	200.0	200.0	223999	-18.68792	89.03387	65.96287	-164.7884	-18.687853	89.03476	67.593185	-164.78365	18.339413	102.30679	4046.4761917591095	0.018492105428552882
57	-116.68048	135.42673	-1.4564621	-368.96487	-111.66005	127.541725	-1.240211	-383.34286	200.0	200.0	227999	-19.195171	88.17092	68.01987	-163.62442	-19.194645	88.17475	69.21554	-163.98074	19.050804	99.89882	4118.93948674202	0.016394410225864936
58	-86.60164	125.62057	-5.7484694	-339.31555	-161.57294	143.20514	-5.213356	-383.18805	200.0	200.0	231999	-19.660585	87.38961	70.049736	-164.0763	-19.66083	87.39171	70.2888	-162.25008	19.355556	103.17364	4190.740937709808	0.012898783389590716
59	-157.17523	151.65309	-4.341126	-383.58047	-107.70219	135.42691	-4.820562	-383.21957	200.0	200.0	235999	-20.006575	87.22634	75.490585	-167.01552	-20.005737	87.2303	67.49693	-167.38562	19.455883	102.04873	4264.100067138672	0.010989367363872744
60	-143.74855	142.14029	-4.0158463	-383.6205	-121.91604	140.7715	-3.0059495	-383.75284	200.0	200.0	239999	-20.873098	87.05379	66.254944	-160.47023	-20.874163	87.05898	64.86307	-161.37679	20.697008	101.21988	4336.642894983292	0.016023257717821957
61	-57.720398	108.36715	-5.690863	-381.55618	-133.41124	144.34079	-3.6573524	-383.7198	200.0	200.0	243999	-20.725672	86.62574	65.4215	-165.42696	-20.726753	86.62971	65.68708	-162.56857	20.580368	99.43672	4409.669028759003	0.013925715151337234
62	-81.77985	123.67907	-5.4472537	-381.53738	-144.55475	140.24275	-4.17892	-382.28403	200.0	200.0	247999	-20.113104	86.39523	67.32632	-161.56598	-20.113203	86.40028	67.13422	-161.23203	19.826254	98.68611	4482.623233318329	0.011176690036530204
63	-125.90849	146.41061	-5.6275043	-383.4889	-132.58058	143.08781	-4.4398804	-383.46936	200.0	200.0	251999	-19.479862	86.18823	63.619484	-160.72397	-19.478281	86.186455	64.67402	-162.22292	19.039309	106.68036	4555.078424453735	0.019884689264503357
64	-108.25474	127.9195	-4.711755	-354.0593	-115.75533	129.35826	-6.060189	-383.6505	200.0	200.0	255999	-18.542068	86.41433	68.64615	-161.60258	-18.542456	86.42303	64.30452	-160.17758	18.264648	96.58995	4626.164599895477	0.01533659725145843
65	-134.97903	143.8323	-5.7096624	-383.35306	-113.410255	131.70532	-5.765795	-381.74756	200.0	200.0	259999	-19.029423	86.31541	62.332363	-161.47577	-19.028934	86.31646	62.941597	-163.74408	18.818855	102.91567	4696.997452020645	0.016590746428830117
66	-108.48788	128.18762	-3.6488075	-381.53888	-127.42348	137.43823	-2.0491445	-383.74075	200.0	200.0	263999	-19.539316	86.100235	62.95998	-159.50612	-19.538237	86.10479	64.92516	-162.63437	19.320871	98.16279	4767.847600698471	0.012296758240503447
67	-209.06865	146.06793	-17.273838	-377.82065	-118.201385	130.85823	-7.4241896	-382.29965	200.0	200.0	267999	-20.437109	85.13935	62.728367	-162.37755	-20.435635	85.14257	64.1122	-159.23257	20.23756	97.63702	4840.031812429428	0.015598021980606962
68	-111.58091	128.20029	-7.034556	-347.35312	-118.80679	133.83752	-5.484891	-380.80276	200.0	200.0	271999	-19.856787	85.71834	63.214283	-158.28203	-19.855658	85.721054	64.71475	-162.58168	19.424126	99.20239	4913.100668430328	0.016541073568363252
69	-120.5542	129.09033	-7.7473583	-377.97244	-132.01262	137.40585	-4.8553023	-383.59967	200.0	200.0	275999	-19.1151	86.04506	63.662872	-161.61003	-19.11529	86.05125	65.28809	-160.18303	18.659542	101.48761	4985.212508201599	0.015260143778450645
70	-96.71522	127.193016	-4.9115386	-379.06992	-128.8028	145.40555	-2.5959888	-383.78217	200.0	200.0	279999	-18.635572	85.76538	65.521255	-159.59926	-18.63652	85.76595	64.56154	-159.32571	18.181786	101.16266	5057.4299166202545	0.01935697632075676
71	-110.17708	131.20474	-3.9434035	-381.26944	-154.65204	145.22046	-4.8975	-382.78653	200.0	200.0	283999	-20.08035	84.53779	63.17528	-161.1949	-20.080765	84.54298	64.63425	-161.35793	19.883211	99.257576	5129.556697845459	0.012235458471147223
72	-148.24632	142.77669	-5.8306975	-369.2701	-130.38643	139.85832	-5.320333	-383.65887	200.0	200.0	287999	-17.52439	86.515564	73.97635	-160.28258	-17.52256	86.52292	77.20381	-160.53294	16.59391	97.71505	5201.606268644333	0.029930213188567065
73	-121.23519	127.70412	-4.41447	-334.59622	-132.34305	146.0761	-1.865066	-377.24274	200.0	200.0	291999	-8.029008	93.88414	82.87079	-157.021	-8.030099	93.88922	84.38984	-157.22295	7.084953	109.043625	5274.29030251503	0.016134315987494523
74	-131.6879	144.81992	-1.7062104	-349.6583	-121.61294	133.02806	-1.9873579	-383.0712	200.0	200.0	295999	-7.7296004	94.19555	83.504234	-155.45383	-7.7289963	94.20066	83.241615	-157.3865	7.4787774	114.551285	5345.68585729599	0.014591594192181048
75	-56.45199	92.211075	-1.1413665	-361.78717	-111.28194	136.85548	-1.3131967	-381.20816	200.0	200.0	299999	-9.454206	92.48309	79.852455	-159.5331	-9.454626	92.48826	79.69357	-157.36288	9.326662	108.73294	5417.991392850876	0.018144244465591597
76	-85.16884	120.29478	-2.4566119	-364.94025	-109.01414	128.26596	-3.4380672	-377.33127	200.0	200.0	303999	-11.297375	90.525314	73.16691	-164.84543	-11.297841	90.530754	77.00312	-157.6701	10.972988	102.05461	5490.97478055954	0.021254299289338374
77	-109.12437	137.49057	-3.673424	-377.8481	-125.87356	137.71492	-3.1794906	-383.44662	200.0	200.0	307999	-13.45253	89.34338	68.73962	-159.09541	-13.452765	89.35044	78.467896	-157.1364	13.216914	104.26756	5562.557559013367	0.019222017859918453
78	-126.77195	149.46011	-2.0044005	-381.3487	-122.97085	143.1649	-1.9089193	-383.55997	200.0	200.0	311999	-14.425097	88.79831	65.51663	-159.01271	-14.424531	88.80008	69.9513	-155.80795	14.040809	97.13739	5635.789335727692	0.020793897038277137
79	-110.36739	134.46693	-1.25828	-351.99652	-115.06045	132.00441	-2.3407514	-381.6951	200.0	200.0	315999	-15.085166	87.84521	66.95165	-154.24379	-15.08756	87.84696	66.79887	-152.90303	15.028762	103.43161	5707.608021497726	0.01668904895171792
80	-119.350624	140.89284	-3.196465	-348.70203	-128.2441	138.30878	-1.9164618	-383.8255	200.0	200.0	319999	-16.649906	86.4405	62.904808	-154.91191	-16.648632	86.44139	63.904003	-156.16954	16.479465	101.81829	5781.044471979141	0.016343864890836956
81	-95.64175	115.09933	-1.7184328	-365.7647	-115.00113	139.01898	-1.8446788	-383.4526	200.0	200.0	323999	-18.09155	85.42367	61.431976	-153.33365	-18.093235	85.42687	62.483574	-153.84552	18.288492	94.845764	5854.072196722031	0.01914532162488872
82	-87.2239	130.36343	-1.0666246	-352.3261	-122.34753	134.51361	-1.7430934	-382.5598	200.0	200.0	327999	-19.361908	84.573105	58.549263	-154.48276	-19.362762	84.57589	62.71845	-152.47653	19.224028	95.35098	5927.5210173130035	0.021985068443506704
83	-180.64558	152.49745	-1.3907248	-383.79532	-119.99519	140.6452	-1.0805365	-383.53946	200.0	200.0	331999	-20.374773	83.46111	60.06426	-155.51074	-20.375082	83.46156	57.99418	-159.03369	20.392406	91.17494	5999.6256856918335	0.022854895486950598
84	-115.06272	137.10834	-0.9848685	-381.79077	-104.81316	138.03761	-1.8616855	-383.82327	200.0	200.0	335999	-22.038494	82.53744	54.919308	-151.30273	-22.03685	82.541466	55.607014	-154.33017	21.895351	90.762825	6072.008540153503	0.017981759771560007
85	-169.903	153.12788	-3.8324447	-380.6861	-131.29843	149.00768	-1.5763165	-383.18076	200.0	200.0	339999	-22.468342	82.03136	54.106888	-152.64407	-22.468426	82.03684	54.570705	-149.95969	22.504774	88.05306	6143.976335525513	0.019843206491003306
86	-159.3547	127.29059	-17.672045	-383.16824	-105.19614	131.16647	-1.446521	-382.78748	200.0	200.0	343999	-23.92315	81.286095	54.745804	-151.4059	-23.92385	81.28691	54.183746	-150.67494	23.754969	85.908745	6214.972334384918	0.019432784146549763
87	-87.668785	119.46572	-2.5691493	-378.86203	-88.129745	126.94461	-0.92248005	-383.77155	200.0	200.0	347999	-25.063337	81.20784	53.17514	-152.30681	-25.06386	81.21254	61.303043	-151.5064	24.846228	88.98361	6288.229010820389	0.0227637039976584
88	-97.73595	128.14113	-1.6351112	-383.04382	-107.21202	138.2792	-1.1905032	-381.72424	200.0	200.0	351999	-25.521517	80.06977	50.19644	-152.35483	-25.52073	80.07128	50.43779	-153.19125	25.26334	91.815765	6361.4228546619415	0.014388835854191328
89	-168.19304	156.63765	-0.6852391	-382.3149	-124.28708	135.15988	-0.9003917	-383.5626	200.0	200.0	355999	-26.221985	79.14179	49.497784	-153.92653	-26.22262	79.14928	49.77617	-149.79779	26.049063	83.09244	6433.369387388229	0.017193975709351387
90	-105.47127	145.75711	-0.7985138	-383.38904	-90.24711	118.97229	-0.7047082	-383.17233	200.0	200.0	359999	-27.251965	78.86598	52.01776	-149.07663	-27.252022	78.86861	49.528564	-150.13889	27.09058	79.91642	6505.347323656082	0.020545984657101394
91	-180.84566	162.56091	-2.7810328	-383.84433	-112.73391	136.69067	-1.5770311	-382.6245	200.0	200.0	363999	-27.872444	78.303246	47.471077	-153.33075	-27.871664	78.30586	47.513824	-155.67122	27.525377	88.95831	6579.24122095108	0.020938020927781353
92	-104.97495	140.80066	-2.4920793	-380.03427	-121.292755	140.1635	-0.8922997	-383.61642	200.0	200.0	367999	-28.369368	77.76437	46.732872	-152.16537	-28.370405	77.769035	48.973064	-152.62373	28.282293	86.38391	6652.915796041489	0.015518878700726687
93	-140.80789	148.12932	-2.2136688	-382.2028	-125.377815	135.18535	-2.0320656	-382.56174	200.0	200.0	371999	-28.646418	77.0518	45.480568	-149.26968	-28.645233	77.05322	45.493618	-149.581	28.459812	83.22608	6726.787593126297	0.016457145310243802
94	-113.36786	125.556076	-21.12772	-379.3065	-140.138	141.93393	-2.0058103	-383.74365	200.0	200.0	375999	-29.082752	77.01658	44.537334	-146.6514	-29.083855	77.018974	45.97295	-149.70036	28.86648	77.756546	6799.861760377884	0.015799193975466388
95	-124.4072	142.90091	-0.64980406	-351.83884	-138.91663	150.54057	-0.24449643	-381.79675	200.0	200.0	379999	-29.102995	77.12879	45.46936	-145.6714	-29.102606	77.13118	47.333836	-149.3653	28.811647	80.36347	6873.3745102882385	0.02349934758241501
96	-120.39398	137.2544	-1.2511911	-369.20462	-158.21614	148.21628	-1.7537158	-383.52936	200.0	200.0	383999	-29.899843	76.63588	54.15008	-150.76733	-29.901585	76.64232	49.07515	-152.22418	29.876543	81.92492	6945.584442615509	0.01776737471066971
97	-108.1074	120.89111	-3.8343933	-356.32312	-128.52974	141.16292	-4.0587134	-383.35315	200.0	200.0	387999	-29.897205	76.42726	44.55558	-149.55698	-29.897514	76.43147	46.264324	-149.51448	29.635202	83.29718	7018.4139087200165	0.014546607089450617
98	-121.568825	140.60902	-1.7879993	-381.36838	-127.29378	141.47795	-2.0313883	-382.36212	200.0	200.0	391999	-30.117928	76.52273	46.050888	-148.49149	-30.117762	76.52264	44.012276	-150.80902	30.100512	79.70214	7090.144177675247	0.016704245493929147
99	-104.68446	137.3054	-3.1396031	-374.69113	-136.05269	142.74596	-2.4203553	-383.63037	200.0	200.0	395999	-31.154673	75.84734	43.6163	-149.8361	-31.15713	75.85012	44.731686	-153.47351	30.858858	82.26923	7162.371789455414	0.018433445715179377
100	-70.60149	113.79164	-2.321694	-361.4033	-122.24146	135.41817	-1.9620193	-382.71942	200.0	200.0	399999	-31.43008	75.24092	42.03393	-148.28308	-31.429218	75.245544	44.678593	-153.15892	31.517345	75.85014	7235.383880376816	0.019547926145527045
