Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time	sigma
12	-12.132103	10.75465	9.495503	-32.847004	-10.8751335	11.387181	9.719669	-29.640068	206.73685	196.26	47999	9.13213	8.595036	37.50523	-48.229027	9.132451	8.596329	37.088173	-49.39562	-9.710624	3.8677583	984.1725344657898	0.009253459105185588
13	-11.765139	12.885899	9.919102	-31.431633	-15.459746	11.701576	9.687833	-33.39331	208.94737	209.28	51999	7.2664714	7.422899	39.043983	-48.154526	7.2670436	7.424243	39.159157	-50.769653	-7.8168807	3.3950713	1070.8273861408234	0.00943002360959023
14	-15.584026	7.1112556	-3.919677	-26.20906	-14.747175	12.380998	9.769726	-33.546104	216.27777	208.92	55999	5.579287	6.2982535	42.889133	-47.996155	5.5795975	6.301393	44.483353	-44.105255	-6.0769515	3.0240977	1156.1488032341003	0.008699768822246426
15	-8.287301	9.670267	8.564636	-25.114008	-10.27677	11.752661	9.591248	-33.643795	221.36842	211.48	59999	3.9283361	5.501205	43.779903	-46.02412	3.9283276	5.505472	44.86088	-43.7438	-4.3794327	2.7690697	1242.0579237937927	0.008026064482336942
16	-7.505777	9.154659	9.851825	-24.490114	-5.6304946	10.022894	9.893791	-28.308567	173.47826	173.99	63999	2.3951752	4.9438577	52.973274	-45.287376	2.3954976	4.951007	51.767693	-43.97205	-2.8469954	2.8050954	1324.8502764701843	0.008856911495670744
17	-4.394453	10.836518	9.452638	-22.390804	-3.8952215	9.033126	9.94606	-21.096968	150.5	164.54	67999	1.0730971	4.734733	49.19788	-44.517143	1.0734011	4.743402	50.52344	-42.835964	-1.5092725	2.87295	1407.2312936782837	0.00867372162752525
18	-3.4051273	10.382591	9.829288	-22.998175	-5.091068	9.578289	9.849279	-21.409767	150.23077	177.12	71999	0.09462925	4.7875175	54.17571	-45.69554	0.09481541	4.79591	57.47811	-50.071056	-0.5419359	3.0780144	1490.0418503284454	0.00832694904851875
19	-2.7636907	10.04292	9.794926	-18.465961	-3.5690491	10.198052	9.916806	-23.945438	145.25	157.45	75999	-0.65689135	4.972817	45.69586	-47.749397	-0.6568206	4.9817715	44.58565	-44.78033	0.20464247	3.29227	1571.5146050453186	0.008830393814216261
20	-4.9252973	8.477317	9.701168	-17.170288	-2.8958752	9.029773	9.90121	-16.623049	167.66667	173.94	79999	-1.1817615	5.2047935	44.85237	-48.931255	-1.1814551	5.211876	44.59287	-47.619877	0.71690637	3.5529277	1655.3856363296509	0.008647752418365148
21	-2.190647	8.776472	9.5326805	-15.588351	-1.3784479	8.6987705	9.904753	-18.722288	178.40909	176.32	83999	-1.5111188	5.412872	45.255913	-49.984123	-1.5108216	5.418613	45.380016	-50.902905	1.0121542	3.7131104	1739.3400540351868	0.008639113305060089
22	2.2721477	8.530395	9.819251	-16.206894	-0.3765053	9.004171	9.972933	-18.15782	142.0	160.89	87999	-1.7098548	5.5225954	41.949062	-50.72223	-1.7096789	5.527582	42.20406	-48.616993	1.2161701	3.9910004	1821.6453137397766	0.008293724355567158
23	-2.2234793	8.855617	9.9509325	-18.778687	0.40808982	9.393642	9.988768	-17.625038	174.25	133.76	91999	-1.8537561	5.578309	46.011234	-45.26373	-1.8534667	5.582281	45.65702	-44.267735	1.3644985	4.1277137	1902.4330759048462	0.00812218303759485
24	3.0008829	8.284173	9.958999	-15.18993	0.08570927	8.057872	9.968065	-19.310919	147.66667	177.95	95999	-1.9999084	5.6524305	45.48201	-45.963055	-1.9996494	5.6582913	44.25047	-49.56099	1.5091108	4.2869444	1987.6136853694916	0.008277161754895611
25	-1.6761658	7.8188047	9.666201	-14.997578	0.86098015	8.939051	9.983297	-16.706491	191.28572	133.53	99999	-2.2862475	5.7260904	43.89806	-47.762604	-2.2859535	5.729811	45.459694	-45.982952	1.8037716	4.5254345	2066.2993795871735	0.007789671121506253
26	0.43189588	9.540179	9.960962	-17.217941	-1.061497	8.8756275	9.951661	-20.894703	126.86667	161.58	103999	-2.479176	5.748593	49.44094	-52.166016	-2.4791105	5.7531047	47.74825	-48.672997	2.0201645	4.523785	2148.674546957016	0.007938305205842686
27	1.208722	7.1951036	9.948076	-15.599461	-1.1046726	8.83712	9.978552	-16.099829	175.78261	153.55	107999	-2.6499085	5.7131495	50.10099	-48.839863	-2.6494613	5.7184596	52.052616	-48.97287	2.1703978	4.460468	2230.8726844787598	0.008252379849953823
28	1.2942234	7.8415585	9.709384	-12.826318	0.68603987	8.7532215	10.0	-18.434618	149.35715	148.08	111999	-2.7895672	5.6976256	47.965416	-45.284863	-2.7891483	5.7013316	47.35808	-47.344734	2.3205047	4.4782147	2312.3922266960144	0.008244135714239584
29	0.6846131	7.9002056	9.708916	-15.57139	-0.4594947	8.832836	10.0	-24.098808	173.78261	169.62	115999	-2.8790994	5.7725883	47.27087	-48.19291	-2.8791358	5.7741494	53.41839	-45.50946	2.4439175	4.6587596	2395.6765370368958	0.008235899814425159
30	1.408612	9.083888	9.922684	-18.089901	-0.35449672	9.628403	10.0	-28.984396	137.46428	156.68	119999	-3.0286515	5.802159	49.097713	-46.252327	-3.02832	5.804029	52.13753	-45.179455	2.581465	4.726342	2477.5568614006042	0.008393048352342763
31	-0.56697124	8.769813	9.844154	-13.652301	-1.3185822	9.234473	10.0	-19.245155	165.84	160.57	123999	-3.131112	5.8129015	46.931923	-47.561184	-3.130926	5.815807	48.78713	-46.620003	2.6888726	4.842749	2559.102509498596	0.008219452689593284
32	-0.07073242	9.666166	9.741	-17.872774	-0.79484904	9.060932	10.0	-21.465513	158.6	165.12	127999	-3.248786	5.91175	49.08481	-46.41552	-3.2485979	5.91579	48.66711	-44.540962	2.7796445	5.129154	2640.3507764339447	0.008049447552343044
