Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time	sigma
20	-4.9194245	9.395412	9.40982	-16.71871	-5.0067964	9.677485	9.914333	-19.843294	128.78125	138.21	79999	-1.9259101	2.6538084	15.570729	-15.76559	-1.9258738	2.6553087	15.680888	-16.05487	1.7572424	0.6499047	1539.8858580589294	0.007828697451760664
21	-4.749218	9.32731	9.436296	-16.126421	-4.062411	9.406645	10.0	-18.357368	140.85715	138.09	83999	-2.119907	2.716251	18.02762	-15.388059	-2.1198864	2.7171707	17.653645	-15.178928	1.9473693	0.6633049	1617.5184481143951	0.007666774409553455
22	-2.5976343	8.73913	9.66487	-16.415289	-5.646232	8.796847	10.0	-25.6681	160.88	167.26	87999	-2.3187046	2.7393272	18.86738	-14.68735	-2.318578	2.7409575	18.305832	-15.042179	2.155285	0.7055694	1696.5011954307556	0.008293724355567154
23	-3.6700842	9.806906	9.2247095	-19.872816	-3.3680096	10.0222025	9.569236	-25.60284	127.666664	154.0	91999	-2.5091078	2.7627604	22.123562	-15.730186	-2.5090733	2.765127	21.02953	-15.95763	2.3453526	0.7288237	1773.7111146450043	0.007651463830428763
24	-3.096681	9.597004	9.619958	-17.34712	-6.424342	9.010047	9.32796	-29.202414	160.53847	187.28	95999	-2.6994011	2.7895558	18.970133	-15.050683	-2.6993115	2.7916546	18.24554	-14.442492	2.545708	0.75065243	1853.9111454486847	0.008786373992605621
25	-5.2233295	10.670283	10.0	-25.983	-2.8931391	9.822135	9.587925	-24.27593	175.69565	125.95	99999	-2.8375428	2.7877266	19.566679	-14.438777	-2.8375082	2.7897723	18.834965	-14.131707	2.6796186	0.7465309	1930.9687976837158	0.007485720837752918
26	-2.4806743	9.559044	9.907585	-16.377956	-2.6444666	10.063236	10.0	-20.030142	117.382355	122.38	103999	-2.9465876	2.8217967	17.73715	-14.704786	-2.9465134	2.8233805	18.905659	-14.7830715	2.7866998	0.74894273	2008.0416841506958	0.007628555271320432
27	-3.0853608	9.1117935	8.856185	-24.015852	-3.143548	9.333826	9.416684	-21.662113	171.17392	133.9	107999	-3.02573	2.8518429	20.394518	-14.713617	-3.025667	2.8536806	19.999434	-15.437759	2.8680084	0.74213564	2085.252954721451	0.007470771823334429
28	-0.5298398	8.932577	9.808802	-16.055372	-2.7325616	8.923026	9.323792	-19.868343	143.0	153.5	111999	-3.0860639	2.8844872	20.501255	-14.642008	-3.0860043	2.8863704	20.582367	-15.245804	2.9285507	0.74944574	2161.8865699768066	0.007463308514819609
29	-5.052078	9.0128565	9.389567	-16.460457	-4.490816	9.633268	9.756463	-27.288988	142.0	163.59	115999	-3.1396194	2.8918717	22.373299	-14.77956	-3.139578	2.8944418	21.057938	-14.806236	2.991013	0.75365955	2239.7178597450256	0.00775859017821022
30	-0.18579142	8.823383	9.498781	-15.670774	-3.9573016	9.560797	10.0	-22.416904	153.96153	146.53	119999	-3.241611	2.8708026	20.592861	-15.139539	-3.2415702	2.8724954	19.191595	-14.672431	3.0862622	0.7961549	2316.40131688118	0.008065554496895276
31	-4.9650445	8.564542	9.364074	-15.478274	-3.221679	8.955022	9.235853	-17.190928	152.34616	154.31	123999	-3.3007605	2.8857088	21.169008	-14.3214245	-3.3006418	2.8880572	20.036673	-14.919278	3.1515849	0.8090514	2392.9092988967896	0.007898732477105559
32	-3.766272	8.74422	9.596432	-16.325964	-1.8906696	9.297938	9.918568	-21.065273	150.48148	146.61	127999	-3.3799224	2.852111	19.707596	-14.312064	-3.3799028	2.8541174	17.71258	-15.089918	3.2310698	0.8025868	2470.621416091919	0.007890841635470089
33	-2.7492776	9.541939	9.397183	-18.233364	-1.7315383	8.82036	10.0	-20.165648	153.11539	157.78	131999	-3.4377704	2.841565	17.326319	-14.017682	-3.437614	2.8446248	17.7455	-14.743764	3.2968442	0.8217421	2549.1130888462067	0.008041406146196844
34	-2.2472925	8.84944	9.735687	-15.6361	-4.568325	8.865386	9.981831	-22.638601	162.75	172.55	135999	-3.4707434	2.8428774	20.912178	-14.700948	-3.4707172	2.8446486	19.208023	-14.686505	3.3242364	0.80311525	2629.472724676132	0.007875083593200098
35	-5.202418	9.257305	9.337967	-16.75598	-2.6821346	8.716288	10.0	-17.901821	139.7931	156.11	139999	-3.5003538	2.8448255	17.785158	-13.710429	-3.5002494	2.8468852	17.255812	-13.910497	3.3578947	0.8077844	2706.8226776123047	0.008025347425997425
36	-3.1457403	10.397418	9.7961445	-15.578106	-2.4017267	9.172113	10.0	-22.585896	114.70588	149.4	143999	-3.5145328	2.871719	17.615406	-14.020909	-3.5144641	2.8735871	17.477507	-14.1541605	3.367246	0.80736315	2784.0394444465637	0.008178478430829144
37	0.6868029	8.295176	8.922277	-12.84895	-4.747677	9.110841	9.768856	-21.720737	131.80646	159.08	147999	-3.509996	2.926703	17.066761	-14.1261425	-3.5099473	2.9284873	17.638874	-14.213017	3.3609574	0.8288137	2862.146665096283	0.007696799837554341
38	-3.4025815	9.820605	9.781767	-16.83962	-2.0522096	8.6289835	9.85806	-15.729967	140.10715	153.49	151999	-3.492931	2.9794934	18.224485	-14.782262	-3.4929254	2.9811962	17.813906	-14.495592	3.3394556	0.84992844	2938.0047955513	0.008001319455670727
39	-3.0092587	8.329757	9.580616	-14.511857	-2.8489697	9.263605	9.546867	-19.952393	150.5	149.58	155999	-3.5077784	2.9944673	17.875273	-15.232726	-3.5077465	2.9961522	18.605728	-15.468413	3.3647916	0.85762596	3015.3092336654663	0.007835826026410338
40	-4.385413	8.938317	8.963803	-18.185085	-4.7401032	8.862324	9.735819	-19.663628	140.17857	159.2	159999	-3.5486934	2.977687	17.43847	-14.443763	-3.5486796	2.9803615	16.796463	-14.903501	3.404495	0.8532019	3094.341042995453	0.007374328244216547
41	-0.96718687	9.456675	10.0	-18.933884	-2.9123216	9.104131	9.841604	-23.16446	145.46428	168.49	163999	-3.5937226	2.9666462	16.223446	-14.91584	-3.5936432	2.9682992	16.714195	-14.744703	3.4545553	0.8545876	3172.4093248844147	0.007666089452535462
42	-1.8782071	9.416735	9.147342	-17.60537	-2.3217134	9.17401	9.92067	-18.532967	132.7	142.99	167999	-3.629231	2.9510608	19.394945	-15.299582	-3.6293366	2.9529011	17.628466	-14.5293665	3.4918115	0.8714105	3250.290898323059	0.007507529675045534
