Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
17	-165.09378	137.68196	-5.2376795	-384.38287	-120.6254	141.40004	-0.07715553	-383.63382	200.0	200.0	67999	-33.890514	53.553257	19.576061	-129.77776	-33.89078	53.554604	18.872246	-129.88988	33.690056	45.775257	762.7172613143921
18	-132.06433	126.02394	-0.42957196	-339.90244	-135.1756	139.96542	-0.12692282	-382.99643	200.0	200.0	71999	-35.053875	55.177177	21.203323	-130.83392	-35.053913	55.17833	20.982897	-130.57466	34.90608	49.0786	808.0881888866425
19	-161.6093	158.8521	-0.5241796	-375.50864	-112.3111	141.20074	-0.06037665	-383.49487	200.0	200.0	75999	-35.545013	56.637	20.874296	-131.79132	-35.544605	56.637375	20.164394	-131.50917	35.26682	50.665054	853.9951469898224
20	-112.50547	140.63737	-2.152745	-377.81985	-124.603546	139.95805	-0.26184943	-383.37656	200.0	200.0	79999	-36.407677	57.74225	22.77834	-132.94237	-36.40811	57.744	20.718761	-132.99887	36.159267	52.03593	898.8613393306732
21	-123.49825	141.4093	-0.23935062	-372.74884	-121.823044	140.04968	-0.084653124	-380.1889	200.0	200.0	83999	-36.17098	58.840508	27.024843	-134.57228	-36.171413	58.84151	26.561806	-134.44179	35.847847	53.544212	944.5929234027863
22	-96.84713	127.33967	-0.38687953	-378.37616	-123.310646	140.30536	-0.2988353	-382.82327	200.0	200.0	87999	-36.0218	60.22104	29.288172	-135.62254	-36.022346	60.222954	24.728998	-135.43073	35.928078	54.45905	990.2666175365448
23	-155.36697	145.80373	-0.3693301	-370.44418	-112.54662	137.53696	-0.41102403	-383.6093	200.0	200.0	91999	-36.206123	61.374382	27.393976	-136.04642	-36.206078	61.375153	27.037954	-136.02654	35.99627	59.16879	1035.432831287384
24	-180.40685	142.79555	-0.3919531	-384.27136	-128.95789	140.39824	-0.25789115	-383.53168	200.0	200.0	95999	-36.755985	62.26237	31.35692	-135.68535	-36.757114	62.26389	29.422228	-135.38452	36.448536	61.98851	1081.13547873497
25	-112.26894	123.22892	-1.8562546	-330.23288	-119.54535	134.69113	-0.3457172	-383.25723	200.0	200.0	99999	-37.369595	63.024582	28.21952	-136.00276	-37.369232	63.025063	26.594429	-135.85582	37.115257	59.561024	1126.584453344345
26	-147.33772	142.28656	-7.3087497	-353.85092	-128.5627	148.23918	-0.16822898	-383.6392	200.0	200.0	103999	-37.89464	63.98004	33.207886	-136.41322	-37.895336	63.9812	32.845688	-136.36548	37.73031	61.677006	1171.6268301010132
27	-97.32231	136.20207	-0.26066592	-379.3277	-125.175095	143.95297	-0.098183125	-383.58356	200.0	200.0	107999	-37.42615	64.69831	33.316795	-136.5811	-37.426044	64.69875	32.648712	-136.42717	37.353664	62.031414	1216.9736144542694
28	-111.57451	130.12224	-0.36041752	-368.08002	-116.24557	138.87276	-0.3694128	-382.51212	200.0	200.0	111999	-37.294273	65.56266	30.437956	-136.24135	-37.295174	65.56464	31.069605	-136.03564	37.17457	67.397675	1262.3616321086884
29	-168.22185	152.97775	-6.2700853	-377.14285	-127.97739	137.88936	-0.25986156	-383.63516	200.0	200.0	115999	-36.586617	66.04549	33.131058	-136.19781	-36.586487	66.047195	32.636	-136.09128	36.564404	61.40821	1307.788272857666
30	-164.76117	147.26007	-2.6861668	-360.16418	-107.39954	134.92151	-0.25840768	-383.82968	200.0	200.0	119999	-37.61915	67.06479	31.464949	-136.86548	-37.61913	67.06664	34.073227	-136.79388	37.52318	69.07003	1353.172693014145
31	-145.81506	162.4849	-0.32708153	-384.03787	-127.042	146.64528	-0.33628172	-383.59494	200.0	200.0	123999	-37.99009	68.034515	36.071335	-137.00954	-37.99022	68.03515	34.234333	-136.98676	37.665356	66.67872	1398.597118139267
32	-145.5144	145.8455	-2.3944256	-373.47495	-110.81361	137.5924	-0.8312116	-383.83307	200.0	200.0	127999	-37.934032	68.909454	34.528004	-137.60023	-37.9341	68.91033	33.957554	-137.63963	37.480827	67.883766	1444.2161962985992
33	-51.007088	84.8073	-0.26168442	-291.06842	-115.37726	133.35046	-0.5132621	-383.81866	200.0	200.0	131999	-36.89089	69.13913	36.031868	-137.92749	-36.89128	69.14105	36.087757	-137.75337	36.4894	72.94608	1489.8245899677277
34	-136.78233	141.89577	-1.5570972	-383.15964	-128.03728	139.42715	-0.16318792	-378.52237	200.0	200.0	135999	-36.483974	69.51873	40.422894	-138.01599	-36.483913	69.518684	38.289673	-137.94539	36.341953	72.1212	1534.64794588089
35	-127.83036	137.24455	-1.8622434	-379.96887	-143.1874	146.70636	-0.47083163	-383.61475	200.0	200.0	139999	-36.42641	69.953674	38.84256	-137.32808	-36.426426	69.95607	39.440796	-137.29099	36.1865	67.5172	1579.7026965618134
36	-160.75783	143.23822	-0.8136723	-367.5273	-136.52339	146.09631	-0.3975116	-383.7605	200.0	200.0	143999	-36.80817	70.552185	43.031124	-137.22585	-36.807392	70.55292	43.157463	-137.28413	36.68646	77.04519	1624.3984398841858
37	-144.85732	156.02382	-1.4533988	-383.00803	-126.574684	137.44348	-0.55004704	-379.85284	200.0	200.0	147999	-36.54815	70.93987	43.337624	-136.74562	-36.54657	70.94228	44.747833	-136.82515	36.33582	73.96613	1669.834951877594
38	-158.22385	160.12758	-0.7796717	-369.04773	-118.57543	137.94713	-0.92740315	-378.43723	200.0	200.0	151999	-36.53854	71.21891	44.426716	-136.17657	-36.538834	71.22029	44.742855	-136.08687	36.466686	76.61895	1715.5253505706787
39	-164.39581	152.40614	-2.3209813	-379.9395	-96.87175	126.59024	-1.6105661	-382.53943	200.0	200.0	155999	-35.01753	73.09827	47.138046	-135.96278	-35.01695	73.09921	45.9712	-136.18045	34.37544	76.91048	1760.4080460071564
40	-94.50374	121.38727	-2.311718	-315.49692	-129.76439	141.78426	-2.300953	-383.77936	200.0	200.0	159999	-28.930897	78.41713	57.442955	-136.10832	-28.930212	78.416565	60.132298	-135.99779	28.200891	79.377815	1805.4823608398438
41	-145.80875	156.7884	-2.7699552	-381.62778	-150.2067	151.90283	-2.2427113	-382.41696	200.0	200.0	163999	-25.50562	80.84212	64.97521	-136.66681	-25.505938	80.84421	66.22697	-136.50525	25.269117	87.867256	1850.928296327591
42	-119.41299	142.388	-1.9805694	-340.1223	-105.47858	129.7645	-2.3974125	-383.70026	200.0	200.0	167999	-25.408258	81.93168	70.78363	-137.22847	-25.408308	81.933174	71.58179	-137.02132	24.937101	86.93574	1896.9606535434723
43	-131.9103	140.5887	-2.0943906	-368.0283	-130.60022	146.10703	-1.316029	-383.62112	200.0	200.0	171999	-25.22636	81.94691	72.54019	-137.62125	-25.226227	81.94599	73.03538	-137.34518	24.792263	91.24375	1942.232780456543
44	-168.86926	144.3749	-1.3056573	-371.89444	-123.917336	145.91185	-1.5444802	-383.75806	200.0	200.0	175999	-26.570894	81.31964	72.503235	-137.35051	-26.570415	81.320946	72.775955	-137.24239	26.214762	88.46113	1987.6355440616608
45	-132.44138	144.02753	-2.7535396	-373.93628	-111.6325	129.56898	-1.7386206	-383.12607	200.0	200.0	179999	-28.159382	80.41259	66.26198	-136.818	-28.159195	80.41414	70.77193	-136.71278	27.819714	85.218895	2033.2680037021637
46	-96.01578	121.82651	-2.594212	-312.23642	-116.18375	133.20648	-1.4873875	-383.1713	200.0	200.0	183999	-28.978115	79.24961	65.89124	-136.99208	-28.97856	79.24808	65.39934	-136.80641	28.710041	89.2903	2078.542759180069
47	-80.26081	118.10634	-1.4568579	-384.1292	-115.10957	138.04868	-1.2186346	-382.0264	200.0	200.0	187999	-30.002932	77.9469	63.013206	-136.32755	-30.001945	77.9445	63.792343	-136.13565	30.0353	81.727875	2124.186374425888
48	-177.19489	163.12492	-1.9399844	-384.3765	-121.8466	142.91733	-0.97647613	-383.77368	200.0	200.0	191999	-31.966753	76.71886	59.806427	-135.55391	-31.967203	76.71724	62.798954	-135.65529	31.709307	81.66779	2169.5124006271362
49	-122.61664	146.34279	-0.48883995	-379.1105	-135.78477	148.53717	-0.93507224	-383.62714	200.0	200.0	195999	-32.770065	76.280396	52.82611	-135.82791	-32.769764	76.27942	57.13427	-135.86642	32.424038	80.72022	2215.081601858139
50	-143.87683	143.90166	-3.3871446	-374.42957	-138.36067	143.62198	-1.0508415	-382.35184	200.0	200.0	199999	-33.05574	75.85314	54.6568	-135.5916	-33.056747	75.85236	56.427032	-135.43538	33.076504	81.31329	2260.4342432022095
51	-122.914696	138.30663	-0.8371241	-354.40485	-112.26807	136.68724	-0.9794676	-383.75427	200.0	200.0	203999	-33.780647	75.47742	52.74939	-136.0601	-33.78185	75.47804	55.18113	-135.70407	33.726234	80.55936	2306.357288122177
52	-109.52272	124.21119	-0.8572869	-323.19495	-117.273544	141.89586	-0.506275	-383.62524	200.0	200.0	207999	-34.4208	75.25185	52.757416	-135.93169	-34.419933	75.25119	51.847046	-135.8704	33.928787	77.63544	2351.9516282081604
53	-157.88165	150.4637	-3.418338	-382.607	-99.59739	128.75188	-1.1347356	-383.45636	200.0	200.0	211999	-35.458164	74.86281	50.453056	-136.48843	-35.45852	74.86284	50.525948	-136.0604	35.33924	81.178795	2397.2876126766205
54	-166.65227	132.59868	-11.328994	-363.9755	-129.10458	143.54593	-0.88842696	-381.89117	200.0	200.0	215999	-35.96834	74.19317	48.432487	-136.1247	-35.96808	74.19375	50.502907	-135.74861	35.79957	84.966255	2442.658354997635
55	-122.04464	148.65213	-1.9041367	-383.73892	-122.3421	137.87408	-1.6258372	-383.17737	200.0	200.0	219999	-37.192677	73.660225	48.12885	-135.74522	-37.191357	73.65758	50.445377	-135.54161	37.103523	85.31433	2487.797998905182
56	-129.29695	140.63206	-2.0977986	-383.9157	-114.467735	133.9048	-2.0481167	-382.65765	200.0	200.0	223999	-37.13449	73.06416	46.82823	-134.70557	-37.134525	73.06148	48.33042	-134.81953	36.86158	84.328026	2532.733462572098
57	-152.75572	156.98543	-4.6842866	-379.0699	-114.858665	134.18784	-2.6357572	-383.28464	200.0	200.0	227999	-36.958282	73.117744	44.35872	-134.21452	-36.958744	73.11706	46.883022	-134.33426	36.63743	76.62449	2577.8190891742706
58	-192.8143	155.50719	-2.5093408	-384.29028	-127.94642	141.10805	-1.6041893	-383.07074	200.0	200.0	231999	-36.236786	73.503136	47.43077	-134.26355	-36.237343	73.50108	47.74989	-134.03857	35.984566	83.22896	2623.489858150482
59	-222.92258	141.11804	-1.4365525	-382.0212	-117.07775	140.27774	-1.2378625	-381.8423	200.0	200.0	235999	-36.342613	74.26653	49.64372	-133.59315	-36.342342	74.26645	52.36429	-133.13046	36.14425	79.77775	2668.647297859192
60	-121.55609	133.681	-2.3007483	-384.34094	-121.802956	139.712	-1.4449712	-382.56467	200.0	200.0	239999	-36.233284	74.750404	48.657978	-134.13452	-36.23358	74.75357	48.564526	-134.08391	35.952225	82.40913	2713.2970674037933
61	-90.24121	127.74812	-1.8744682	-349.46915	-129.44704	141.75568	-1.8194501	-383.8059	200.0	200.0	243999	-35.75345	74.83733	47.17722	-134.19621	-35.752396	74.83626	51.46445	-133.85332	35.63468	79.25237	2758.8428280353546
62	-115.79968	150.6502	-1.1857092	-384.20215	-113.80455	131.84189	-1.6029204	-383.28033	200.0	200.0	247999	-35.444096	74.81325	47.494976	-134.26268	-35.44419	74.81185	49.570427	-133.71913	35.407776	82.89841	2804.3221414089203
63	-122.99331	138.26286	-1.120967	-370.56693	-148.97809	148.77008	-1.1468551	-383.7759	200.0	200.0	251999	-34.733692	74.72504	49.69383	-133.68306	-34.734177	74.72752	48.96299	-133.4803	34.42255	83.89222	2849.592344045639
64	-106.615074	116.32398	-1.5858904	-337.3718	-143.23148	150.44777	-2.9983983	-382.72345	200.0	200.0	255999	-34.88244	74.855865	50.424522	-134.91005	-34.881943	74.85445	53.113674	-133.99898	34.52125	81.47506	2894.762152671814
65	-153.88141	152.2779	-4.1769013	-383.32346	-120.29827	137.26909	-2.566586	-380.84906	200.0	200.0	259999	-34.284042	75.576904	50.9466	-134.68579	-34.284325	75.57663	51.646786	-134.55162	34.116848	82.214264	2940.5404834747314
66	-128.00137	148.22394	-3.263497	-376.2629	-132.52565	146.07265	-1.7415801	-380.44907	200.0	200.0	263999	-34.11807	75.1712	48.640568	-134.14429	-34.118347	75.17174	49.225777	-134.05861	34.019844	87.82835	2985.876087665558
67	-114.519394	131.40352	-1.9253948	-383.70346	-143.42247	144.84456	-1.6591994	-381.95035	200.0	200.0	267999	-35.06761	74.63958	50.049606	-133.78584	-35.067738	74.64012	48.111904	-133.5265	34.898087	85.50652	3031.0690348148346
68	-85.357285	114.76187	-2.0230186	-350.6472	-113.26376	132.5093	-2.2475529	-383.54306	200.0	200.0	271999	-34.843132	74.11662	48.876328	-133.69333	-34.842747	74.1181	53.82617	-133.7596	34.701397	80.806625	3075.9079926013947
69	-119.23981	135.73387	-2.906306	-356.0777	-127.327805	140.171	-2.0549533	-380.47067	200.0	200.0	275999	-35.423683	73.76996	50.613068	-134.33005	-35.424557	73.77096	49.866108	-134.32219	35.263702	79.00194	3121.7730741500854
70	-111.59015	130.43669	-1.2791556	-379.48718	-117.28309	139.56322	-1.2083119	-383.7714	200.0	200.0	279999	-35.891132	73.450935	46.056747	-134.76785	-35.89152	73.45179	46.738285	-134.58913	35.770775	79.7915	3167.369548559189
71	-156.40909	132.5572	-1.9200741	-362.78082	-129.70973	144.73044	-1.639324	-383.41544	200.0	200.0	283999	-36.34422	73.19966	43.931362	-134.7776	-36.344147	73.20151	46.439316	-134.7621	36.128235	81.314224	3212.8530175685883
72	-140.62552	139.97328	-11.03611	-384.3416	-126.662315	135.82632	-1.638254	-383.62097	200.0	200.0	287999	-36.62676	73.215034	44.4787	-134.61241	-36.626663	73.21436	46.6741	-134.81032	36.3041	83.197716	3257.398896932602
73	-84.29668	129.12845	-3.1811452	-382.01672	-129.12961	138.91219	-2.4559727	-383.61356	200.0	200.0	291999	-36.41469	73.15748	45.168625	-135.35278	-36.41586	73.1588	47.93345	-135.21127	36.245365	83.088684	3302.5031468868256
74	-90.48032	137.4768	-1.9449483	-381.34344	-116.151726	140.36917	-1.4859529	-383.58295	200.0	200.0	295999	-35.9952	73.19239	48.13885	-134.97887	-35.994797	73.194595	48.455696	-134.9385	35.77275	78.703766	3347.968607902527
75	-182.26372	146.5296	-3.4421382	-384.26828	-132.96095	147.98358	-3.7166502	-382.37488	200.0	200.0	299999	-36.449265	73.15724	45.64048	-135.45277	-36.44906	73.15799	50.86253	-135.4963	36.295296	77.417305	3393.1325595378876
76	-86.020195	113.7238	-6.06343	-379.3746	-125.29845	136.8374	-3.02033	-383.67905	200.0	200.0	303999	-36.459644	73.32767	44.052254	-135.13779	-36.4592	73.32691	47.49131	-135.14008	36.536335	80.88596	3437.630494117737
77	-98.45883	124.580536	-2.5277064	-350.60468	-120.98695	136.08936	-3.3596354	-382.89578	200.0	200.0	307999	-36.056328	72.95857	44.458088	-135.05461	-36.057644	72.96058	50.54595	-134.9082	36.084587	78.66939	3482.4982690811157
78	-65.47962	100.99284	-1.5077146	-326.49173	-113.74736	133.22441	-1.8307884	-382.34454	200.0	200.0	311999	-36.317806	72.644775	43.76147	-135.02487	-36.316975	72.64614	50.597874	-134.94318	36.287296	78.460106	3527.961515903473
79	-76.047134	116.867226	-1.6798832	-347.0864	-154.31036	153.02454	-1.9535843	-383.79437	200.0	200.0	315999	-36.66894	72.06099	44.79587	-135.48543	-36.66954	72.05873	44.510483	-134.92805	36.58971	81.67605	3573.369873523712
80	-56.26944	90.147766	-2.6060038	-291.28827	-96.45121	121.05547	-1.1356157	-383.5284	200.0	200.0	319999	-36.07036	71.65355	44.482086	-135.06253	-36.070755	71.65335	50.86277	-134.88472	35.860268	76.07097	3617.90957903862
81	-174.69061	144.32716	-3.6834946	-382.39053	-131.7647	134.23619	-4.192071	-378.36792	200.0	200.0	323999	-35.8691	72.18296	44.325806	-135.60287	-35.86905	72.181595	45.606056	-135.38264	35.42689	75.80699	3663.186871767044
82	-76.927246	115.61678	-3.852277	-338.9422	-119.20818	136.7632	-2.599235	-382.72055	200.0	200.0	327999	-35.539726	73.01677	50.59979	-136.06793	-35.53919	73.01358	51.78985	-135.65913	35.20092	77.89617	3708.7302548885345
83	-86.93883	108.77984	-5.3868074	-368.46933	-120.12441	136.9158	-4.5970516	-383.51093	200.0	200.0	331999	-35.958324	72.119804	51.812218	-135.5235	-35.958363	72.11724	51.60222	-135.2719	35.70936	78.39198	3754.233607530594
84	-128.00977	153.59375	-5.341637	-381.57245	-114.30421	131.39073	-3.3733788	-383.62308	200.0	200.0	335999	-35.38606	72.19335	44.386765	-136.0864	-35.38659	72.194954	46.82651	-135.83734	35.085476	76.38393	3799.9979405403137
85	-141.62949	141.2907	-4.5964856	-370.45392	-130.83586	141.28468	-2.1132247	-382.3618	200.0	200.0	339999	-35.4668	72.018105	51.320995	-135.45598	-35.467537	72.02014	50.402187	-135.41925	35.284874	81.22767	3845.399272441864
86	-103.66399	119.842896	-11.931004	-383.78033	-121.00063	135.12845	-7.6328726	-383.6308	200.0	200.0	343999	-35.27666	71.71055	51.641438	-134.59839	-35.276386	71.7113	53.02726	-134.38562	34.749218	82.68512	3890.6523339748383
87	-119.11049	146.52835	-6.509681	-375.13452	-108.05562	122.150635	-5.023833	-378.53137	200.0	200.0	347999	-35.181183	71.58622	52.615414	-134.37395	-35.1819	71.5856	53.242825	-134.25168	34.689167	78.94992	3935.7623648643494
88	-126.2879	142.8057	-9.045067	-361.88712	-106.47325	128.59242	-7.9378242	-376.85126	200.0	200.0	351999	-33.560062	72.63318	60.0253	-134.43588	-33.561047	72.63153	62.025932	-134.45447	33.043137	79.67253	3981.468602180481
89	-84.291916	117.50896	-11.738978	-373.2647	-148.06755	137.53847	-4.996391	-383.76147	200.0	200.0	355999	-29.680805	75.7706	72.832344	-134.57652	-29.680067	75.77274	74.504974	-134.48665	29.028372	79.64423	4027.0926826000214
90	-150.58273	145.29332	-9.3465805	-382.94592	-156.79428	140.4606	-9.77777	-379.84976	200.0	200.0	359999	-25.53169	78.985214	80.6591	-134.96088	-25.531248	78.98715	82.04858	-134.68922	24.90432	83.992294	4073.3443326950073
91	-161.50662	152.3456	-9.324677	-383.9327	-133.90039	137.57423	-10.197184	-383.4492	200.0	200.0	363999	-22.13715	81.67393	89.09679	-135.01016	-22.136345	81.675514	88.61888	-134.76746	21.352919	89.55491	4118.687825918198
92	-83.19889	113.00796	-13.6216955	-380.01535	-123.16879	131.9477	-5.602696	-382.73508	200.0	200.0	367999	-19.246431	83.69629	93.30601	-135.36542	-19.246658	83.69435	93.61896	-135.19145	18.724134	95.37005	4163.627700805664
93	-100.26197	126.78557	-17.27188	-361.68387	-122.19091	135.27216	-10.011948	-382.7251	200.0	200.0	371999	-16.27341	86.111275	100.56894	-135.67642	-16.272558	86.113144	100.77662	-135.45749	15.636273	97.43762	4208.579848766327
94	-106.69627	125.45012	-10.268907	-331.98102	-120.86379	133.57076	-4.795426	-377.6071	200.0	200.0	375999	-14.354213	87.50801	103.62384	-136.40356	-14.355228	87.50784	107.78442	-136.22827	13.855332	102.771286	4254.276476144791
95	-138.0233	143.56885	-9.453853	-378.69998	-132.15738	139.36826	-9.207673	-383.51593	200.0	200.0	379999	-13.318973	88.45716	101.561	-136.57501	-13.319374	88.45824	102.24724	-136.61455	12.504547	99.586235	4299.800283670425
96	-126.59756	117.78425	-10.030114	-380.47482	-139.2179	142.58284	-7.804199	-383.64078	200.0	200.0	383999	-11.801782	89.27983	96.966705	-136.20584	-11.801567	89.279236	97.95671	-135.91656	11.351788	100.89194	4343.974217176437
97	-138.39822	141.67314	-10.2510805	-382.99307	-131.86519	140.83148	-11.991891	-383.64212	200.0	200.0	387999	-12.354563	89.344955	96.85652	-136.11084	-12.353808	89.34238	97.714096	-136.25893	11.802931	101.13083	4389.393644809723
98	-133.27284	136.54584	-9.179256	-361.0338	-126.077835	135.70203	-10.58547	-381.913	200.0	200.0	391999	-12.404895	89.103676	98.917915	-135.99591	-12.406563	89.106316	99.88324	-135.75507	11.714165	103.62427	4434.692490577698
99	-121.544556	129.32292	-9.750498	-373.6562	-142.00616	139.13588	-10.995136	-383.8449	200.0	200.0	395999	-11.111375	90.11814	97.289825	-135.93027	-11.110509	90.116066	98.29527	-136.1716	10.527783	109.240326	4480.345779657364
100	-164.19489	139.48473	-10.568674	-363.4964	-113.20406	128.80373	-10.886503	-382.64722	200.0	200.0	399999	-7.8186913	92.486595	101.874466	-135.8714	-7.8187976	92.488075	103.40051	-135.73781	6.654158	110.613106	4525.703752040863
